Time,Large Hydro,Small Hydro
2025-06-01 07:00:00-07:00,2162,293
2025-06-01 07:05:00-07:00,2144,294
2025-06-01 07:10:00-07:00,2101,295
2025-06-01 07:15:00-07:00,2087,295
2025-06-01 07:20:00-07:00,2078,294
2025-06-01 07:25:00-07:00,2090,293
2025-06-01 07:30:00-07:00,2085,293
2025-06-01 07:35:00-07:00,1975,293
2025-06-01 07:40:00-07:00,1768,293
2025-06-01 07:45:00-07:00,1761,292
2025-06-01 07:50:00-07:00,1766,292
2025-06-01 07:55:00-07:00,1759,292
2025-06-01 08:00:00-07:00,1763,293
2025-06-01 08:05:00-07:00,1667,293
2025-06-01 08:10:00-07:00,1470,294
2025-06-01 08:15:00-07:00,1472,293
2025-06-01 08:20:00-07:00,1480,292
2025-06-01 08:25:00-07:00,1468,292
2025-06-01 08:30:00-07:00,1462,293
2025-06-01 08:35:00-07:00,1465,294
2025-06-01 08:40:00-07:00,1467,293
2025-06-01 08:45:00-07:00,1477,293
2025-06-01 08:50:00-07:00,1491,294
2025-06-01 08:55:00-07:00,1476,294
2025-06-01 09:00:00-07:00,1437,293
2025-06-01 09:05:00-07:00,1257,293
2025-06-01 09:10:00-07:00,1156,294
2025-06-01 09:15:00-07:00,1154,294
2025-06-01 09:20:00-07:00,1138,294
2025-06-01 09:25:00-07:00,1134,293
2025-06-01 09:30:00-07:00,1154,292
2025-06-01 09:35:00-07:00,1164,294
2025-06-01 09:40:00-07:00,1160,294
2025-06-01 09:45:00-07:00,1168,294
2025-06-01 09:50:00-07:00,1171,294
2025-06-01 09:55:00-07:00,1179,294
2025-06-01 10:00:00-07:00,1187,295
2025-06-01 10:05:00-07:00,1393,294
2025-06-01 10:10:00-07:00,1470,294
2025-06-01 10:15:00-07:00,1468,293
2025-06-01 10:20:00-07:00,1464,292
2025-06-01 10:25:00-07:00,1475,292
2025-06-01 10:30:00-07:00,1480,292
2025-06-01 10:35:00-07:00,1488,292
2025-06-01 10:40:00-07:00,1489,294
2025-06-01 10:45:00-07:00,1486,294
2025-06-01 10:50:00-07:00,1475,294
2025-06-01 10:55:00-07:00,1461,293
2025-06-01 11:00:00-07:00,1460,294
2025-06-01 11:05:00-07:00,1449,294
2025-06-01 11:10:00-07:00,1444,295
2025-06-01 11:15:00-07:00,1451,295
2025-06-01 11:20:00-07:00,1474,295
2025-06-01 11:25:00-07:00,1477,296
2025-06-01 11:30:00-07:00,1468,295
2025-06-01 11:35:00-07:00,1476,294
2025-06-01 11:40:00-07:00,1476,294
2025-06-01 11:45:00-07:00,1481,294
2025-06-01 11:50:00-07:00,1468,292
2025-06-01 11:55:00-07:00,1472,291
2025-06-01 12:00:00-07:00,1482,291
2025-06-01 12:05:00-07:00,1696,292
2025-06-01 12:10:00-07:00,1792,293
2025-06-01 12:15:00-07:00,1796,292
2025-06-01 12:20:00-07:00,1813,292
2025-06-01 12:25:00-07:00,1796,292
2025-06-01 12:30:00-07:00,1772,291
2025-06-01 12:35:00-07:00,1770,291
2025-06-01 12:40:00-07:00,1770,292
2025-06-01 12:45:00-07:00,1777,292
2025-06-01 12:50:00-07:00,1780,293
2025-06-01 12:55:00-07:00,1779,293
2025-06-01 13:00:00-07:00,1779,293
2025-06-01 13:05:00-07:00,1802,293
2025-06-01 13:10:00-07:00,1807,295
2025-06-01 13:15:00-07:00,1810,295
2025-06-01 13:20:00-07:00,1825,295
2025-06-01 13:25:00-07:00,1838,294
2025-06-01 13:30:00-07:00,1846,293
2025-06-01 13:35:00-07:00,1826,293
2025-06-01 13:40:00-07:00,1816,291
2025-06-01 13:45:00-07:00,1822,291
2025-06-01 13:50:00-07:00,1827,292
2025-06-01 13:55:00-07:00,1857,292
2025-06-01 14:00:00-07:00,1847,293
2025-06-01 14:05:00-07:00,1610,292
2025-06-01 14:10:00-07:00,1494,293
2025-06-01 14:15:00-07:00,1492,290
2025-06-01 14:20:00-07:00,1497,289
2025-06-01 14:25:00-07:00,1517,290
2025-06-01 14:30:00-07:00,1515,292
2025-06-01 14:35:00-07:00,1509,292
2025-06-01 14:40:00-07:00,1492,291
2025-06-01 14:45:00-07:00,1504,291
2025-06-01 14:50:00-07:00,1505,291
2025-06-01 14:55:00-07:00,1539,291
2025-06-01 15:00:00-07:00,1551,291
2025-06-01 15:05:00-07:00,1677,291
2025-06-01 15:10:00-07:00,1768,290
2025-06-01 15:15:00-07:00,1745,290
2025-06-01 15:20:00-07:00,1728,289
2025-06-01 15:25:00-07:00,1755,290
2025-06-01 15:30:00-07:00,1778,290
2025-06-01 15:35:00-07:00,1791,291
2025-06-01 15:40:00-07:00,1791,292
2025-06-01 15:45:00-07:00,1783,291
2025-06-01 15:50:00-07:00,1793,290
2025-06-01 15:55:00-07:00,1797,291
2025-06-01 16:00:00-07:00,1864,292
2025-06-01 16:05:00-07:00,2076,295
2025-06-01 16:10:00-07:00,2187,295
2025-06-01 16:15:00-07:00,2212,295
2025-06-01 16:20:00-07:00,2212,296
2025-06-01 16:25:00-07:00,2210,295
2025-06-01 16:30:00-07:00,2224,297
2025-06-01 16:35:00-07:00,2440,298
2025-06-01 16:40:00-07:00,2532,299
2025-06-01 16:45:00-07:00,2555,299
2025-06-01 16:50:00-07:00,2572,298
2025-06-01 16:55:00-07:00,2569,299
2025-06-01 17:00:00-07:00,2606,298
2025-06-01 17:05:00-07:00,2718,298
2025-06-01 17:10:00-07:00,2770,298
2025-06-01 17:15:00-07:00,2769,298
2025-06-01 17:20:00-07:00,2774,297
2025-06-01 17:25:00-07:00,2775,297
2025-06-01 17:30:00-07:00,2783,296
2025-06-01 17:35:00-07:00,2763,296
2025-06-01 17:40:00-07:00,2765,297
2025-06-01 17:45:00-07:00,2773,296
2025-06-01 17:50:00-07:00,2781,296
2025-06-01 17:55:00-07:00,2851,297
2025-06-01 18:00:00-07:00,2939,296
2025-06-01 18:05:00-07:00,3023,299
2025-06-01 18:10:00-07:00,3035,299
2025-06-01 18:15:00-07:00,3006,300
2025-06-01 18:20:00-07:00,2997,301
2025-06-01 18:25:00-07:00,2998,300
2025-06-01 18:30:00-07:00,3003,303
2025-06-01 18:35:00-07:00,3026,302
2025-06-01 18:40:00-07:00,3071,302
2025-06-01 18:45:00-07:00,3100,302
2025-06-01 18:50:00-07:00,3127,302
2025-06-01 18:55:00-07:00,3148,303
2025-06-01 19:00:00-07:00,3209,304
2025-06-01 19:05:00-07:00,3279,309
2025-06-01 19:10:00-07:00,3348,314
2025-06-01 19:15:00-07:00,3369,317
2025-06-01 19:20:00-07:00,3408,318
2025-06-01 19:25:00-07:00,3428,320
2025-06-01 19:30:00-07:00,3462,321
2025-06-01 19:35:00-07:00,3474,321
2025-06-01 19:40:00-07:00,3480,321
2025-06-01 19:45:00-07:00,3474,321
2025-06-01 19:50:00-07:00,3492,321
2025-06-01 19:55:00-07:00,3517,321
2025-06-01 20:00:00-07:00,3536,321
2025-06-01 20:05:00-07:00,3549,321
2025-06-01 20:10:00-07:00,3550,320
2025-06-01 20:15:00-07:00,3554,320
2025-06-01 20:20:00-07:00,3550,320
2025-06-01 20:25:00-07:00,3521,319
2025-06-01 20:30:00-07:00,3511,318
2025-06-01 20:35:00-07:00,3521,318
2025-06-01 20:40:00-07:00,3525,321
2025-06-01 20:45:00-07:00,3514,320
2025-06-01 20:50:00-07:00,3506,320
2025-06-01 20:55:00-07:00,3514,319
2025-06-01 21:00:00-07:00,3510,320
2025-06-01 21:05:00-07:00,3462,321
2025-06-01 21:10:00-07:00,3436,322
2025-06-01 21:15:00-07:00,3409,322
2025-06-01 21:20:00-07:00,3404,321
2025-06-01 21:25:00-07:00,3401,320
2025-06-01 21:30:00-07:00,3415,321
2025-06-01 21:35:00-07:00,3425,320
2025-06-01 21:40:00-07:00,3427,321
2025-06-01 21:45:00-07:00,3415,320
2025-06-01 21:50:00-07:00,3413,318
2025-06-01 21:55:00-07:00,3435,318
2025-06-01 22:00:00-07:00,3436,319
2025-06-01 22:05:00-07:00,3426,320
2025-06-01 22:10:00-07:00,3437,321
2025-06-01 22:15:00-07:00,3432,321
2025-06-01 22:20:00-07:00,3435,320
2025-06-01 22:25:00-07:00,3427,321
2025-06-01 22:30:00-07:00,3408,321
2025-06-01 22:35:00-07:00,3406,321
2025-06-01 22:40:00-07:00,3398,319
2025-06-01 22:45:00-07:00,3406,320
2025-06-01 22:50:00-07:00,3411,322
2025-06-01 22:55:00-07:00,3390,322
2025-06-01 23:00:00-07:00,3378,321
2025-06-01 23:05:00-07:00,3363,320
2025-06-01 23:10:00-07:00,3360,321
2025-06-01 23:15:00-07:00,3346,321
2025-06-01 23:20:00-07:00,3337,322
2025-06-01 23:25:00-07:00,3334,322
2025-06-01 23:30:00-07:00,3324,322
2025-06-01 23:35:00-07:00,3321,322
2025-06-01 23:40:00-07:00,3329,322
2025-06-01 23:45:00-07:00,3322,322
2025-06-01 23:50:00-07:00,3324,322
2025-06-01 23:55:00-07:00,3288,323
2025-06-02 00:00:00-07:00,3144,323
2025-06-02 00:05:00-07:00,3063,322
2025-06-02 00:10:00-07:00,3203,323
2025-06-02 00:15:00-07:00,3207,323
2025-06-02 00:20:00-07:00,3208,324
2025-06-02 00:25:00-07:00,3209,323
2025-06-02 00:30:00-07:00,3208,324
2025-06-02 00:35:00-07:00,3203,323
2025-06-02 00:40:00-07:00,3204,323
2025-06-02 00:45:00-07:00,3209,324
2025-06-02 00:50:00-07:00,3213,325
2025-06-02 00:55:00-07:00,3208,325
2025-06-02 01:00:00-07:00,3204,325
2025-06-02 01:05:00-07:00,3203,325
2025-06-02 01:10:00-07:00,3189,325
2025-06-02 01:15:00-07:00,3178,324
2025-06-02 01:20:00-07:00,3178,323
2025-06-02 01:25:00-07:00,3181,323
2025-06-02 01:30:00-07:00,3188,322
2025-06-02 01:35:00-07:00,3183,323
2025-06-02 01:40:00-07:00,3185,324
2025-06-02 01:45:00-07:00,3176,324
2025-06-02 01:50:00-07:00,3167,325
2025-06-02 01:55:00-07:00,3159,324
2025-06-02 02:00:00-07:00,3129,324
2025-06-02 02:05:00-07:00,3095,325
2025-06-02 02:10:00-07:00,3018,323
2025-06-02 02:15:00-07:00,3006,322
2025-06-02 02:20:00-07:00,2996,320
2025-06-02 02:25:00-07:00,3003,320
2025-06-02 02:30:00-07:00,3001,321
2025-06-02 02:35:00-07:00,3002,322
2025-06-02 02:40:00-07:00,3001,323
2025-06-02 02:45:00-07:00,3002,325
2025-06-02 02:50:00-07:00,2994,326
2025-06-02 02:55:00-07:00,2991,325
2025-06-02 03:00:00-07:00,3008,322
2025-06-02 03:05:00-07:00,3007,316
2025-06-02 03:10:00-07:00,3029,312
2025-06-02 03:15:00-07:00,3018,306
2025-06-02 03:20:00-07:00,3057,303
2025-06-02 03:25:00-07:00,3054,303
2025-06-02 03:30:00-07:00,3059,304
2025-06-02 03:35:00-07:00,3051,304
2025-06-02 03:40:00-07:00,3055,303
2025-06-02 03:45:00-07:00,3050,303
2025-06-02 03:50:00-07:00,3048,303
2025-06-02 03:55:00-07:00,3023,303
2025-06-02 04:00:00-07:00,3004,304
2025-06-02 04:05:00-07:00,2975,303
2025-06-02 04:10:00-07:00,2945,303
2025-06-02 04:15:00-07:00,2944,304
2025-06-02 04:20:00-07:00,2938,304
2025-06-02 04:25:00-07:00,2944,304
2025-06-02 04:30:00-07:00,2935,304
2025-06-02 04:35:00-07:00,2946,304
2025-06-02 04:40:00-07:00,2948,304
2025-06-02 04:45:00-07:00,2950,305
2025-06-02 04:50:00-07:00,2951,304
2025-06-02 04:55:00-07:00,2952,306
2025-06-02 05:00:00-07:00,3004,305
2025-06-02 05:05:00-07:00,3102,307
2025-06-02 05:10:00-07:00,3185,309
2025-06-02 05:15:00-07:00,3202,308
2025-06-02 05:20:00-07:00,3222,308
2025-06-02 05:25:00-07:00,3213,308
2025-06-02 05:30:00-07:00,3207,307
2025-06-02 05:35:00-07:00,3204,307
2025-06-02 05:40:00-07:00,3197,307
2025-06-02 05:45:00-07:00,3204,306
2025-06-02 05:50:00-07:00,3204,307
2025-06-02 05:55:00-07:00,3214,307
2025-06-02 06:00:00-07:00,3172,307
2025-06-02 06:05:00-07:00,3066,306
2025-06-02 06:10:00-07:00,3012,306
2025-06-02 06:15:00-07:00,3010,307
2025-06-02 06:20:00-07:00,3003,306
2025-06-02 06:25:00-07:00,2951,306
2025-06-02 06:30:00-07:00,2847,306
2025-06-02 06:35:00-07:00,2801,307
2025-06-02 06:40:00-07:00,2796,308
2025-06-02 06:45:00-07:00,2798,308
2025-06-02 06:50:00-07:00,2802,309
2025-06-02 06:55:00-07:00,2795,308
2025-06-02 07:00:00-07:00,2750,307
2025-06-02 07:05:00-07:00,2513,306
2025-06-02 07:10:00-07:00,2126,300
2025-06-02 07:15:00-07:00,2074,300
2025-06-02 07:20:00-07:00,2013,299
2025-06-02 07:25:00-07:00,2017,299
2025-06-02 07:30:00-07:00,2039,300
2025-06-02 07:35:00-07:00,2053,303
2025-06-02 07:40:00-07:00,2071,303
2025-06-02 07:45:00-07:00,2092,303
2025-06-02 07:50:00-07:00,2104,302
2025-06-02 07:55:00-07:00,2103,302
2025-06-02 08:00:00-07:00,2026,301
2025-06-02 08:05:00-07:00,1730,301
2025-06-02 08:10:00-07:00,1471,301
2025-06-02 08:15:00-07:00,1464,301
2025-06-02 08:20:00-07:00,1438,300
2025-06-02 08:25:00-07:00,1426,301
2025-06-02 08:30:00-07:00,1430,299
2025-06-02 08:35:00-07:00,1436,301
2025-06-02 08:40:00-07:00,1443,301
2025-06-02 08:45:00-07:00,1434,301
2025-06-02 08:50:00-07:00,1438,300
2025-06-02 08:55:00-07:00,1450,300
2025-06-02 09:00:00-07:00,1440,300
2025-06-02 09:05:00-07:00,1407,301
2025-06-02 09:10:00-07:00,1387,302
2025-06-02 09:15:00-07:00,1381,302
2025-06-02 09:20:00-07:00,1232,302
2025-06-02 09:25:00-07:00,1096,302
2025-06-02 09:30:00-07:00,1098,301
2025-06-02 09:35:00-07:00,1080,300
2025-06-02 09:40:00-07:00,1066,300
2025-06-02 09:45:00-07:00,1067,299
2025-06-02 09:50:00-07:00,1068,299
2025-06-02 09:55:00-07:00,1055,299
2025-06-02 10:00:00-07:00,1071,301
2025-06-02 10:05:00-07:00,1070,292
2025-06-02 10:10:00-07:00,1064,290
2025-06-02 10:15:00-07:00,1067,290
2025-06-02 10:20:00-07:00,1079,290
2025-06-02 10:25:00-07:00,1088,291
2025-06-02 10:30:00-07:00,1099,289
2025-06-02 10:35:00-07:00,1082,290
2025-06-02 10:40:00-07:00,1086,290
2025-06-02 10:45:00-07:00,1066,290
2025-06-02 10:50:00-07:00,1063,289
2025-06-02 10:55:00-07:00,1068,290
2025-06-02 11:00:00-07:00,1067,290
2025-06-02 11:05:00-07:00,1057,289
2025-06-02 11:10:00-07:00,1069,290
2025-06-02 11:15:00-07:00,1074,291
2025-06-02 11:20:00-07:00,1072,291
2025-06-02 11:25:00-07:00,1087,290
2025-06-02 11:30:00-07:00,1079,291
2025-06-02 11:35:00-07:00,1058,289
2025-06-02 11:40:00-07:00,1063,289
2025-06-02 11:45:00-07:00,1056,289
2025-06-02 11:50:00-07:00,1042,288
2025-06-02 11:55:00-07:00,1054,288
2025-06-02 12:00:00-07:00,1058,289
2025-06-02 12:05:00-07:00,1086,289
2025-06-02 12:10:00-07:00,1093,290
2025-06-02 12:15:00-07:00,1099,290
2025-06-02 12:20:00-07:00,1092,290
2025-06-02 12:25:00-07:00,1110,289
2025-06-02 12:30:00-07:00,1104,290
2025-06-02 12:35:00-07:00,1096,290
2025-06-02 12:40:00-07:00,1118,288
2025-06-02 12:45:00-07:00,1103,290
2025-06-02 12:50:00-07:00,1082,290
2025-06-02 12:55:00-07:00,1080,289
2025-06-02 13:00:00-07:00,1074,289
2025-06-02 13:05:00-07:00,1083,291
2025-06-02 13:10:00-07:00,1091,302
2025-06-02 13:15:00-07:00,1107,306
2025-06-02 13:20:00-07:00,1118,307
2025-06-02 13:25:00-07:00,1102,307
2025-06-02 13:30:00-07:00,1083,307
2025-06-02 13:35:00-07:00,1091,306
2025-06-02 13:40:00-07:00,1088,307
2025-06-02 13:45:00-07:00,1094,306
2025-06-02 13:50:00-07:00,1093,304
2025-06-02 13:55:00-07:00,1102,304
2025-06-02 14:00:00-07:00,1118,304
2025-06-02 14:05:00-07:00,1166,305
2025-06-02 14:10:00-07:00,1193,305
2025-06-02 14:15:00-07:00,1185,305
2025-06-02 14:20:00-07:00,1193,305
2025-06-02 14:25:00-07:00,1207,306
2025-06-02 14:30:00-07:00,1207,307
2025-06-02 14:35:00-07:00,1195,307
2025-06-02 14:40:00-07:00,1209,307
2025-06-02 14:45:00-07:00,1200,306
2025-06-02 14:50:00-07:00,1211,306
2025-06-02 14:55:00-07:00,1209,307
2025-06-02 15:00:00-07:00,1218,307
2025-06-02 15:05:00-07:00,1251,307
2025-06-02 15:10:00-07:00,1246,308
2025-06-02 15:15:00-07:00,1242,308
2025-06-02 15:20:00-07:00,1243,307
2025-06-02 15:25:00-07:00,1236,307
2025-06-02 15:30:00-07:00,1250,305
2025-06-02 15:35:00-07:00,1232,306
2025-06-02 15:40:00-07:00,1227,306
2025-06-02 15:45:00-07:00,1323,306
2025-06-02 15:50:00-07:00,1525,308
2025-06-02 15:55:00-07:00,1533,308
2025-06-02 16:00:00-07:00,1863,308
2025-06-02 16:05:00-07:00,1983,309
2025-06-02 16:10:00-07:00,2153,310
2025-06-02 16:15:00-07:00,2295,308
2025-06-02 16:20:00-07:00,2331,307
2025-06-02 16:25:00-07:00,2356,308
2025-06-02 16:30:00-07:00,2343,308
2025-06-02 16:35:00-07:00,2344,307
2025-06-02 16:40:00-07:00,2378,307
2025-06-02 16:45:00-07:00,2396,308
2025-06-02 16:50:00-07:00,2413,310
2025-06-02 16:55:00-07:00,2434,310
2025-06-02 17:00:00-07:00,2481,310
2025-06-02 17:05:00-07:00,2635,316
2025-06-02 17:10:00-07:00,2685,325
2025-06-02 17:15:00-07:00,2672,329
2025-06-02 17:20:00-07:00,2644,331
2025-06-02 17:25:00-07:00,2682,332
2025-06-02 17:30:00-07:00,2690,332
2025-06-02 17:35:00-07:00,2699,332
2025-06-02 17:40:00-07:00,2707,333
2025-06-02 17:45:00-07:00,2701,333
2025-06-02 17:50:00-07:00,2710,333
2025-06-02 17:55:00-07:00,2743,334
2025-06-02 18:00:00-07:00,2851,334
2025-06-02 18:05:00-07:00,2968,333
2025-06-02 18:10:00-07:00,3099,332
2025-06-02 18:15:00-07:00,3177,333
2025-06-02 18:20:00-07:00,3198,333
2025-06-02 18:25:00-07:00,3223,334
2025-06-02 18:30:00-07:00,3255,335
2025-06-02 18:35:00-07:00,3271,336
2025-06-02 18:40:00-07:00,3316,336
2025-06-02 18:45:00-07:00,3346,336
2025-06-02 18:50:00-07:00,3357,336
2025-06-02 18:55:00-07:00,3362,335
2025-06-02 19:00:00-07:00,3356,333
2025-06-02 19:05:00-07:00,3339,331
2025-06-02 19:10:00-07:00,3380,329
2025-06-02 19:15:00-07:00,3379,329
2025-06-02 19:20:00-07:00,3388,328
2025-06-02 19:25:00-07:00,3622,329
2025-06-02 19:30:00-07:00,3974,330
2025-06-02 19:35:00-07:00,4043,329
2025-06-02 19:40:00-07:00,3996,331
2025-06-02 19:45:00-07:00,3984,329
2025-06-02 19:50:00-07:00,3995,330
2025-06-02 19:55:00-07:00,3993,331
2025-06-02 20:00:00-07:00,4007,331
2025-06-02 20:05:00-07:00,4041,331
2025-06-02 20:10:00-07:00,4035,332
2025-06-02 20:15:00-07:00,3998,332
2025-06-02 20:20:00-07:00,4021,332
2025-06-02 20:25:00-07:00,4066,333
2025-06-02 20:30:00-07:00,4076,333
2025-06-02 20:35:00-07:00,4076,333
2025-06-02 20:40:00-07:00,4075,333
2025-06-02 20:45:00-07:00,4072,332
2025-06-02 20:50:00-07:00,4079,331
2025-06-02 20:55:00-07:00,4053,330
2025-06-02 21:00:00-07:00,4039,327
2025-06-02 21:05:00-07:00,3867,325
2025-06-02 21:10:00-07:00,3829,325
2025-06-02 21:15:00-07:00,3836,325
2025-06-02 21:20:00-07:00,3844,325
2025-06-02 21:25:00-07:00,3833,325
2025-06-02 21:30:00-07:00,3840,324
2025-06-02 21:35:00-07:00,3828,325
2025-06-02 21:40:00-07:00,3835,325
2025-06-02 21:45:00-07:00,3821,325
2025-06-02 21:50:00-07:00,3804,324
2025-06-02 21:55:00-07:00,3815,324
2025-06-02 22:00:00-07:00,3784,324
2025-06-02 22:05:00-07:00,3631,324
2025-06-02 22:10:00-07:00,3531,324
2025-06-02 22:15:00-07:00,3527,324
2025-06-02 22:20:00-07:00,3522,325
2025-06-02 22:25:00-07:00,3513,324
2025-06-02 22:30:00-07:00,3516,324
2025-06-02 22:35:00-07:00,3502,323
2025-06-02 22:40:00-07:00,3500,322
2025-06-02 22:45:00-07:00,3504,321
2025-06-02 22:50:00-07:00,3500,322
2025-06-02 22:55:00-07:00,3499,322
2025-06-02 23:00:00-07:00,3497,323
2025-06-02 23:05:00-07:00,3466,324
2025-06-02 23:10:00-07:00,3457,324
2025-06-02 23:15:00-07:00,3449,323
2025-06-02 23:20:00-07:00,3455,324
2025-06-02 23:25:00-07:00,3459,324
2025-06-02 23:30:00-07:00,3455,324
2025-06-02 23:35:00-07:00,3430,325
2025-06-02 23:40:00-07:00,3430,324
2025-06-02 23:45:00-07:00,3435,325
2025-06-02 23:50:00-07:00,3449,325
2025-06-02 23:55:00-07:00,3437,326
2025-06-03 00:00:00-07:00,3385,326
2025-06-03 00:05:00-07:00,3176,326
2025-06-03 00:10:00-07:00,3141,326
2025-06-03 00:15:00-07:00,3138,323
2025-06-03 00:20:00-07:00,3145,321
2025-06-03 00:25:00-07:00,3133,322
2025-06-03 00:30:00-07:00,3137,323
2025-06-03 00:35:00-07:00,3136,324
2025-06-03 00:40:00-07:00,3130,325
2025-06-03 00:45:00-07:00,3121,324
2025-06-03 00:50:00-07:00,3114,324
2025-06-03 00:55:00-07:00,3112,324
2025-06-03 01:00:00-07:00,3075,325
2025-06-03 01:05:00-07:00,2896,325
2025-06-03 01:10:00-07:00,2889,325
2025-06-03 01:15:00-07:00,2874,326
2025-06-03 01:20:00-07:00,2865,326
2025-06-03 01:25:00-07:00,2829,326
2025-06-03 01:30:00-07:00,2829,326
2025-06-03 01:35:00-07:00,2822,326
2025-06-03 01:40:00-07:00,2823,325
2025-06-03 01:45:00-07:00,2824,326
2025-06-03 01:50:00-07:00,2831,325
2025-06-03 01:55:00-07:00,2819,326
2025-06-03 02:00:00-07:00,2795,325
2025-06-03 02:05:00-07:00,2764,326
2025-06-03 02:10:00-07:00,2696,325
2025-06-03 02:15:00-07:00,2683,325
2025-06-03 02:20:00-07:00,2693,325
2025-06-03 02:25:00-07:00,2692,325
2025-06-03 02:30:00-07:00,2667,326
2025-06-03 02:35:00-07:00,2635,325
2025-06-03 02:40:00-07:00,2632,325
2025-06-03 02:45:00-07:00,2637,325
2025-06-03 02:50:00-07:00,2641,324
2025-06-03 02:55:00-07:00,2652,324
2025-06-03 03:00:00-07:00,2674,321
2025-06-03 03:05:00-07:00,2714,317
2025-06-03 03:10:00-07:00,2751,313
2025-06-03 03:15:00-07:00,2750,309
2025-06-03 03:20:00-07:00,2739,307
2025-06-03 03:25:00-07:00,2735,305
2025-06-03 03:30:00-07:00,2728,303
2025-06-03 03:35:00-07:00,2738,303
2025-06-03 03:40:00-07:00,2737,304
2025-06-03 03:45:00-07:00,2746,305
2025-06-03 03:50:00-07:00,2745,306
2025-06-03 03:55:00-07:00,2731,306
2025-06-03 04:00:00-07:00,2711,305
2025-06-03 04:05:00-07:00,2705,304
2025-06-03 04:10:00-07:00,2721,304
2025-06-03 04:15:00-07:00,2707,303
2025-06-03 04:20:00-07:00,2707,301
2025-06-03 04:25:00-07:00,2714,301
2025-06-03 04:30:00-07:00,2725,301
2025-06-03 04:35:00-07:00,2726,301
2025-06-03 04:40:00-07:00,2726,301
2025-06-03 04:45:00-07:00,2716,301
