Time,Large Hydro,Small Hydro
2021-06-01 08:10:00-07:00,709,189
2021-06-01 08:15:00-07:00,696,188
2021-06-01 08:20:00-07:00,610,190
2021-06-01 08:25:00-07:00,611,190
2021-06-01 08:30:00-07:00,609,191
2021-06-01 08:35:00-07:00,619,191
2021-06-01 08:40:00-07:00,603,191
2021-06-01 08:45:00-07:00,607,190
2021-06-01 08:50:00-07:00,605,190
2021-06-01 08:55:00-07:00,621,190
2021-06-01 09:00:00-07:00,628,190
2021-06-01 09:05:00-07:00,496,190
2021-06-01 09:10:00-07:00,445,188
2021-06-01 09:15:00-07:00,444,188
2021-06-01 09:20:00-07:00,458,188
2021-06-01 09:25:00-07:00,459,189
2021-06-01 09:30:00-07:00,454,191
2021-06-01 09:35:00-07:00,461,192
2021-06-01 09:40:00-07:00,463,194
2021-06-01 09:45:00-07:00,459,194
2021-06-01 09:50:00-07:00,455,192
2021-06-01 09:55:00-07:00,479,191
2021-06-01 10:00:00-07:00,466,192
2021-06-01 10:05:00-07:00,295,191
2021-06-01 10:10:00-07:00,203,191
2021-06-01 10:15:00-07:00,173,192
2021-06-01 10:20:00-07:00,157,193
2021-06-01 10:25:00-07:00,151,194
2021-06-01 10:30:00-07:00,153,194
2021-06-01 10:35:00-07:00,152,194
2021-06-01 10:40:00-07:00,156,194
2021-06-01 10:45:00-07:00,162,194
2021-06-01 10:50:00-07:00,165,194
2021-06-01 10:55:00-07:00,169,194
2021-06-01 11:00:00-07:00,208,194
2021-06-01 11:05:00-07:00,209,195
2021-06-01 11:10:00-07:00,136,195
2021-06-01 11:15:00-07:00,138,196
2021-06-01 11:20:00-07:00,140,196
2021-06-01 11:25:00-07:00,126,197
2021-06-01 11:30:00-07:00,124,197
2021-06-01 11:35:00-07:00,129,198
2021-06-01 11:40:00-07:00,136,198
2021-06-01 11:45:00-07:00,136,198
2021-06-01 11:50:00-07:00,433,197
2021-06-01 11:55:00-07:00,442,195
2021-06-01 12:00:00-07:00,450,195
2021-06-01 12:05:00-07:00,546,194
2021-06-01 12:10:00-07:00,563,195
2021-06-01 12:15:00-07:00,570,195
2021-06-01 12:20:00-07:00,581,195
2021-06-01 12:25:00-07:00,600,196
2021-06-01 12:30:00-07:00,599,195
2021-06-01 12:35:00-07:00,589,195
2021-06-01 12:40:00-07:00,608,195
2021-06-01 12:45:00-07:00,614,194
2021-06-01 12:50:00-07:00,624,194
2021-06-01 12:55:00-07:00,627,195
2021-06-01 13:00:00-07:00,679,195
2021-06-01 13:05:00-07:00,917,195
2021-06-01 13:10:00-07:00,962,194
2021-06-01 13:15:00-07:00,986,194
2021-06-01 13:20:00-07:00,995,194
2021-06-01 13:25:00-07:00,997,194
2021-06-01 13:30:00-07:00,989,194
2021-06-01 13:35:00-07:00,995,193
2021-06-01 13:40:00-07:00,1000,193
2021-06-01 13:45:00-07:00,1010,193
2021-06-01 13:50:00-07:00,1079,194
2021-06-01 13:55:00-07:00,1096,193
2021-06-01 14:00:00-07:00,1076,193
2021-06-01 14:05:00-07:00,975,192
2021-06-01 14:10:00-07:00,932,192
2021-06-01 14:15:00-07:00,925,192
2021-06-01 14:20:00-07:00,923,192
2021-06-01 14:25:00-07:00,925,193
2021-06-01 14:30:00-07:00,951,193
2021-06-01 14:35:00-07:00,1065,194
2021-06-01 14:40:00-07:00,1103,193
2021-06-01 14:45:00-07:00,1068,193
2021-06-01 14:50:00-07:00,1133,192
2021-06-01 14:55:00-07:00,1179,192
2021-06-01 15:00:00-07:00,1206,193
2021-06-01 15:05:00-07:00,1280,193
2021-06-01 15:10:00-07:00,1307,194
2021-06-01 15:15:00-07:00,1273,194
2021-06-01 15:20:00-07:00,1246,194
2021-06-01 15:25:00-07:00,1252,194
2021-06-01 15:30:00-07:00,1281,194
2021-06-01 15:35:00-07:00,1276,194
2021-06-01 15:40:00-07:00,1281,194
2021-06-01 15:45:00-07:00,1274,194
2021-06-01 15:50:00-07:00,1306,194
2021-06-01 15:55:00-07:00,1333,195
2021-06-01 16:00:00-07:00,1341,196
2021-06-01 16:05:00-07:00,1467,198
2021-06-01 16:10:00-07:00,1484,200
2021-06-01 16:15:00-07:00,1568,201
2021-06-01 16:20:00-07:00,1684,201
2021-06-01 16:25:00-07:00,1783,201
2021-06-01 16:30:00-07:00,1827,202
2021-06-01 16:35:00-07:00,1849,203
2021-06-01 16:40:00-07:00,1834,205
2021-06-01 16:45:00-07:00,1851,205
2021-06-01 16:50:00-07:00,1848,206
2021-06-01 16:55:00-07:00,1957,206
2021-06-01 17:00:00-07:00,1935,210
2021-06-01 17:05:00-07:00,2073,206
2021-06-01 17:10:00-07:00,2138,205
2021-06-01 17:15:00-07:00,2163,217
2021-06-01 17:20:00-07:00,2161,220
2021-06-01 17:25:00-07:00,2180,220
2021-06-01 17:30:00-07:00,2179,219
2021-06-01 17:35:00-07:00,2158,219
2021-06-01 17:40:00-07:00,2198,219
2021-06-01 17:45:00-07:00,2307,219
2021-06-01 17:50:00-07:00,2393,219
2021-06-01 17:55:00-07:00,2492,219
2021-06-01 18:00:00-07:00,2555,219
2021-06-01 18:05:00-07:00,2600,219
2021-06-01 18:10:00-07:00,2691,225
2021-06-01 18:15:00-07:00,2726,232
2021-06-01 18:20:00-07:00,2891,232
2021-06-01 18:25:00-07:00,2998,233
2021-06-01 18:30:00-07:00,3125,232
2021-06-01 18:35:00-07:00,3174,232
2021-06-01 18:40:00-07:00,3222,236
2021-06-01 18:45:00-07:00,3271,250
2021-06-01 18:50:00-07:00,3337,250
2021-06-01 18:55:00-07:00,3320,250
2021-06-01 19:00:00-07:00,3260,258
2021-06-01 19:05:00-07:00,3285,259
2021-06-01 19:10:00-07:00,3328,260
2021-06-01 19:15:00-07:00,3339,267
2021-06-01 19:20:00-07:00,3348,266
2021-06-01 19:25:00-07:00,3363,265
2021-06-01 19:30:00-07:00,3360,265
2021-06-01 19:35:00-07:00,3398,265
2021-06-01 19:40:00-07:00,3418,265
2021-06-01 19:45:00-07:00,3397,265
2021-06-01 19:50:00-07:00,3447,264
2021-06-01 19:55:00-07:00,3444,265
2021-06-01 20:00:00-07:00,3425,266
2021-06-01 20:05:00-07:00,3456,267
2021-06-01 20:10:00-07:00,3364,266
2021-06-01 20:15:00-07:00,3321,262
2021-06-01 20:20:00-07:00,3343,258
2021-06-01 20:25:00-07:00,3340,255
2021-06-01 20:30:00-07:00,3327,248
2021-06-01 20:35:00-07:00,3332,246
2021-06-01 20:40:00-07:00,3316,246
2021-06-01 20:45:00-07:00,3310,245
2021-06-01 20:50:00-07:00,3308,244
2021-06-01 20:55:00-07:00,3289,244
2021-06-01 21:00:00-07:00,3248,243
2021-06-01 21:05:00-07:00,3110,240
2021-06-01 21:10:00-07:00,3092,236
2021-06-01 21:15:00-07:00,3066,236
2021-06-01 21:20:00-07:00,3047,236
2021-06-01 21:25:00-07:00,3064,237
2021-06-01 21:30:00-07:00,3045,236
2021-06-01 21:35:00-07:00,3068,236
2021-06-01 21:40:00-07:00,3053,235
2021-06-01 21:45:00-07:00,2999,234
2021-06-01 21:50:00-07:00,2948,233
2021-06-01 21:55:00-07:00,2903,232
2021-06-01 22:00:00-07:00,2728,233
2021-06-01 22:05:00-07:00,2627,233
2021-06-01 22:10:00-07:00,2656,233
2021-06-01 22:15:00-07:00,2486,234
2021-06-01 22:20:00-07:00,2365,235
2021-06-01 22:25:00-07:00,2237,236
2021-06-01 22:30:00-07:00,2178,235
2021-06-01 22:35:00-07:00,2250,234
2021-06-01 22:40:00-07:00,2207,234
2021-06-01 22:45:00-07:00,2129,234
2021-06-01 22:50:00-07:00,2059,234
2021-06-01 22:55:00-07:00,2053,234
2021-06-01 23:00:00-07:00,2027,234
2021-06-01 23:05:00-07:00,1815,235
2021-06-01 23:10:00-07:00,1806,235
2021-06-01 23:15:00-07:00,1770,235
2021-06-01 23:20:00-07:00,1771,235
2021-06-01 23:25:00-07:00,1749,235
2021-06-01 23:30:00-07:00,1701,234
2021-06-01 23:35:00-07:00,1707,234
2021-06-01 23:40:00-07:00,1700,233
2021-06-01 23:45:00-07:00,1649,233
2021-06-01 23:50:00-07:00,1573,233
2021-06-01 23:55:00-07:00,1440,233
2021-06-02 00:00:00-07:00,1341,233
2021-06-02 00:05:00-07:00,1393,217
2021-06-02 00:10:00-07:00,1454,208
2021-06-02 00:15:00-07:00,1441,209
2021-06-02 00:20:00-07:00,1362,210
2021-06-02 00:25:00-07:00,1263,210
2021-06-02 00:30:00-07:00,1159,209
2021-06-02 00:35:00-07:00,1162,208
2021-06-02 00:40:00-07:00,1172,208
2021-06-02 00:45:00-07:00,1245,209
2021-06-02 00:50:00-07:00,1266,209
2021-06-02 00:55:00-07:00,1249,208
2021-06-02 01:00:00-07:00,1230,209
2021-06-02 01:05:00-07:00,1150,209
2021-06-02 01:10:00-07:00,1032,210
2021-06-02 01:15:00-07:00,1010,210
2021-06-02 01:20:00-07:00,997,210
2021-06-02 01:25:00-07:00,986,211
2021-06-02 01:30:00-07:00,970,208
2021-06-02 01:35:00-07:00,972,208
2021-06-02 01:40:00-07:00,999,208
2021-06-02 01:45:00-07:00,984,208
2021-06-02 01:50:00-07:00,964,210
2021-06-02 01:55:00-07:00,932,210
2021-06-02 02:00:00-07:00,835,209
2021-06-02 02:05:00-07:00,813,208
2021-06-02 02:10:00-07:00,794,208
2021-06-02 02:15:00-07:00,798,206
2021-06-02 02:20:00-07:00,807,207
2021-06-02 02:25:00-07:00,809,207
2021-06-02 02:30:00-07:00,784,208
2021-06-02 02:35:00-07:00,769,207
2021-06-02 02:40:00-07:00,762,207
2021-06-02 02:45:00-07:00,761,206
2021-06-02 02:50:00-07:00,762,206
2021-06-02 02:55:00-07:00,765,206
2021-06-02 03:00:00-07:00,778,206
2021-06-02 03:05:00-07:00,788,207
2021-06-02 03:10:00-07:00,789,207
2021-06-02 03:15:00-07:00,790,207
2021-06-02 03:20:00-07:00,783,208
2021-06-02 03:25:00-07:00,788,208
2021-06-02 03:30:00-07:00,793,208
2021-06-02 03:35:00-07:00,805,207
2021-06-02 03:40:00-07:00,805,207
2021-06-02 03:45:00-07:00,794,207
2021-06-02 03:50:00-07:00,798,207
2021-06-02 03:55:00-07:00,797,208
2021-06-02 04:00:00-07:00,798,207
2021-06-02 04:05:00-07:00,806,207
2021-06-02 04:10:00-07:00,810,206
2021-06-02 04:15:00-07:00,839,208
2021-06-02 04:20:00-07:00,868,223
2021-06-02 04:25:00-07:00,900,223
2021-06-02 04:30:00-07:00,899,223
2021-06-02 04:35:00-07:00,918,223
2021-06-02 04:40:00-07:00,905,223
2021-06-02 04:45:00-07:00,901,220
2021-06-02 04:50:00-07:00,896,220
2021-06-02 04:55:00-07:00,883,219
2021-06-02 05:00:00-07:00,898,218
2021-06-02 05:05:00-07:00,904,217
2021-06-02 05:10:00-07:00,919,215
2021-06-02 05:15:00-07:00,914,216
2021-06-02 05:20:00-07:00,893,217
2021-06-02 05:25:00-07:00,892,217
2021-06-02 05:30:00-07:00,888,216
2021-06-02 05:35:00-07:00,898,216
2021-06-02 05:40:00-07:00,902,215
2021-06-02 05:45:00-07:00,898,214
2021-06-02 05:50:00-07:00,914,214
2021-06-02 05:55:00-07:00,915,214
2021-06-02 06:00:00-07:00,940,214
2021-06-02 06:05:00-07:00,1145,215
2021-06-02 06:10:00-07:00,1304,202
2021-06-02 06:15:00-07:00,1325,197
2021-06-02 06:20:00-07:00,1273,198
2021-06-02 06:25:00-07:00,1172,198
2021-06-02 06:30:00-07:00,1106,194
2021-06-02 06:35:00-07:00,1074,194
2021-06-02 06:40:00-07:00,1064,193
2021-06-02 06:45:00-07:00,1052,193
2021-06-02 06:50:00-07:00,1058,193
2021-06-02 06:55:00-07:00,1019,193
2021-06-02 07:00:00-07:00,978,193
2021-06-02 07:05:00-07:00,1001,194
2021-06-02 07:10:00-07:00,1040,200
2021-06-02 07:15:00-07:00,1043,204
2021-06-02 07:20:00-07:00,1043,212
2021-06-02 07:25:00-07:00,1024,212
2021-06-02 07:30:00-07:00,1004,211
2021-06-02 07:35:00-07:00,1026,211
2021-06-02 07:40:00-07:00,1045,211
2021-06-02 07:45:00-07:00,1025,211
2021-06-02 07:50:00-07:00,870,212
2021-06-02 07:55:00-07:00,764,212
2021-06-02 08:00:00-07:00,754,210
2021-06-02 08:05:00-07:00,509,211
2021-06-02 08:10:00-07:00,306,200
2021-06-02 08:15:00-07:00,252,199
2021-06-02 08:20:00-07:00,238,198
2021-06-02 08:25:00-07:00,237,197
2021-06-02 08:30:00-07:00,236,189
2021-06-02 08:35:00-07:00,241,177
2021-06-02 08:40:00-07:00,242,172
2021-06-02 08:45:00-07:00,237,173
2021-06-02 08:50:00-07:00,239,171
2021-06-02 08:55:00-07:00,260,172
2021-06-02 09:00:00-07:00,286,173
2021-06-02 09:05:00-07:00,295,173
2021-06-02 09:10:00-07:00,309,173
2021-06-02 09:15:00-07:00,297,173
2021-06-02 09:20:00-07:00,281,172
2021-06-02 09:25:00-07:00,274,172
2021-06-02 09:30:00-07:00,277,173
2021-06-02 09:35:00-07:00,471,177
2021-06-02 09:40:00-07:00,583,189
2021-06-02 09:45:00-07:00,580,197
2021-06-02 09:50:00-07:00,573,198
2021-06-02 09:55:00-07:00,568,197
2021-06-02 10:00:00-07:00,581,197
2021-06-02 10:05:00-07:00,578,197
2021-06-02 10:10:00-07:00,582,198
2021-06-02 10:15:00-07:00,587,196
2021-06-02 10:20:00-07:00,632,193
2021-06-02 10:25:00-07:00,651,192
2021-06-02 10:30:00-07:00,649,192
2021-06-02 10:35:00-07:00,660,192
2021-06-02 10:40:00-07:00,666,192
2021-06-02 10:45:00-07:00,663,193
2021-06-02 10:50:00-07:00,659,193
2021-06-02 10:55:00-07:00,692,193
2021-06-02 11:00:00-07:00,774,193
2021-06-02 11:05:00-07:00,804,191
2021-06-02 11:10:00-07:00,807,194
2021-06-02 11:15:00-07:00,781,194
2021-06-02 11:20:00-07:00,798,194
2021-06-02 11:25:00-07:00,806,194
2021-06-02 11:30:00-07:00,817,195
2021-06-02 11:35:00-07:00,823,201
2021-06-02 11:40:00-07:00,831,205
2021-06-02 11:45:00-07:00,847,202
2021-06-02 11:50:00-07:00,855,200
2021-06-02 11:55:00-07:00,839,199
2021-06-02 12:00:00-07:00,849,199
2021-06-02 12:05:00-07:00,960,199
2021-06-02 12:10:00-07:00,1051,200
2021-06-02 12:15:00-07:00,1103,200
2021-06-02 12:20:00-07:00,1110,200
2021-06-02 12:25:00-07:00,1097,199
2021-06-02 12:30:00-07:00,1089,199
2021-06-02 12:35:00-07:00,1104,200
2021-06-02 12:40:00-07:00,1131,200
2021-06-02 12:45:00-07:00,1134,201
2021-06-02 12:50:00-07:00,1134,200
2021-06-02 12:55:00-07:00,1136,200
2021-06-02 13:00:00-07:00,1146,200
2021-06-02 13:05:00-07:00,1167,200
2021-06-02 13:10:00-07:00,1167,201
2021-06-02 13:15:00-07:00,1159,201
2021-06-02 13:20:00-07:00,1163,200
2021-06-02 13:25:00-07:00,1208,200
2021-06-02 13:30:00-07:00,1267,200
2021-06-02 13:35:00-07:00,1208,200
2021-06-02 13:40:00-07:00,1161,200
2021-06-02 13:45:00-07:00,1170,200
2021-06-02 13:50:00-07:00,1137,200
2021-06-02 13:55:00-07:00,1114,200
2021-06-02 14:00:00-07:00,1091,201
2021-06-02 14:05:00-07:00,1222,201
2021-06-02 14:10:00-07:00,1251,202
2021-06-02 14:15:00-07:00,1255,202
2021-06-02 14:20:00-07:00,1292,202
2021-06-02 14:25:00-07:00,1270,202
2021-06-02 14:30:00-07:00,1186,201
2021-06-02 14:35:00-07:00,1218,201
2021-06-02 14:40:00-07:00,1284,201
2021-06-02 14:45:00-07:00,1305,201
2021-06-02 14:50:00-07:00,1318,200
2021-06-02 14:55:00-07:00,1350,199
2021-06-02 15:00:00-07:00,1393,200
2021-06-02 15:05:00-07:00,1510,200
2021-06-02 15:10:00-07:00,1537,200
2021-06-02 15:15:00-07:00,1533,200
2021-06-02 15:20:00-07:00,1542,200
2021-06-02 15:25:00-07:00,1551,200
2021-06-02 15:30:00-07:00,1538,201
2021-06-02 15:35:00-07:00,1522,201
2021-06-02 15:40:00-07:00,1533,201
2021-06-02 15:45:00-07:00,1539,201
2021-06-02 15:50:00-07:00,1566,201
2021-06-02 15:55:00-07:00,1630,201
2021-06-02 16:00:00-07:00,1676,200
2021-06-02 16:05:00-07:00,1969,202
2021-06-02 16:10:00-07:00,2079,208
2021-06-02 16:15:00-07:00,2092,209
2021-06-02 16:20:00-07:00,2144,208
2021-06-02 16:25:00-07:00,2165,208
2021-06-02 16:30:00-07:00,2193,207
2021-06-02 16:35:00-07:00,2242,207
2021-06-02 16:40:00-07:00,2233,208
2021-06-02 16:45:00-07:00,2224,208
2021-06-02 16:50:00-07:00,2244,207
2021-06-02 16:55:00-07:00,2301,206
2021-06-02 17:00:00-07:00,2394,206
2021-06-02 17:05:00-07:00,2461,207
2021-06-02 17:10:00-07:00,2521,226
2021-06-02 17:15:00-07:00,2562,234
2021-06-02 17:20:00-07:00,2588,232
2021-06-02 17:25:00-07:00,2588,233
2021-06-02 17:30:00-07:00,2612,233
2021-06-02 17:35:00-07:00,2657,234
2021-06-02 17:40:00-07:00,2745,236
2021-06-02 17:45:00-07:00,2768,237
2021-06-02 17:50:00-07:00,2768,237
2021-06-02 17:55:00-07:00,2790,236
2021-06-02 18:00:00-07:00,2799,236
2021-06-02 18:05:00-07:00,2847,237
2021-06-02 18:10:00-07:00,2858,247
2021-06-02 18:15:00-07:00,2939,258
2021-06-02 18:20:00-07:00,3197,261
2021-06-02 18:25:00-07:00,3224,261
2021-06-02 18:30:00-07:00,2971,261
2021-06-02 18:35:00-07:00,2928,261
2021-06-02 18:40:00-07:00,2977,262
2021-06-02 18:45:00-07:00,3015,263
2021-06-02 18:50:00-07:00,3050,264
2021-06-02 18:55:00-07:00,3050,265
2021-06-02 19:00:00-07:00,3028,266
2021-06-02 19:05:00-07:00,3179,265
2021-06-02 19:10:00-07:00,3201,265
2021-06-02 19:15:00-07:00,3203,265
2021-06-02 19:20:00-07:00,3193,265
2021-06-02 19:25:00-07:00,3181,265
2021-06-02 19:30:00-07:00,3170,266
2021-06-02 19:35:00-07:00,3207,266
2021-06-02 19:40:00-07:00,3204,266
2021-06-02 19:45:00-07:00,3205,266
2021-06-02 19:50:00-07:00,3195,266
2021-06-02 19:55:00-07:00,3183,265
2021-06-02 20:00:00-07:00,3172,265
2021-06-02 20:05:00-07:00,3102,265
2021-06-02 20:10:00-07:00,3079,270
2021-06-02 20:15:00-07:00,3072,272
2021-06-02 20:20:00-07:00,3089,271
2021-06-02 20:25:00-07:00,3071,272
2021-06-02 20:30:00-07:00,3057,274
2021-06-02 20:35:00-07:00,3043,273
2021-06-02 20:40:00-07:00,3026,272
2021-06-02 20:45:00-07:00,2933,272
2021-06-02 20:50:00-07:00,2924,271
2021-06-02 20:55:00-07:00,2878,271
2021-06-02 21:00:00-07:00,2826,270
2021-06-02 21:05:00-07:00,2727,264
2021-06-02 21:10:00-07:00,2693,257
2021-06-02 21:15:00-07:00,2633,256
2021-06-02 21:20:00-07:00,2633,253
2021-06-02 21:25:00-07:00,2610,245
2021-06-02 21:30:00-07:00,2577,242
2021-06-02 21:35:00-07:00,2626,236
2021-06-02 21:40:00-07:00,2567,234
2021-06-02 21:45:00-07:00,2542,234
2021-06-02 21:50:00-07:00,2414,234
2021-06-02 21:55:00-07:00,2365,234
2021-06-02 22:00:00-07:00,2119,234
2021-06-02 22:05:00-07:00,1894,233
2021-06-02 22:10:00-07:00,1896,234
2021-06-02 22:15:00-07:00,1840,233
2021-06-02 22:20:00-07:00,1847,233
2021-06-02 22:25:00-07:00,1839,233
2021-06-02 22:30:00-07:00,1812,233
2021-06-02 22:35:00-07:00,1764,231
2021-06-02 22:40:00-07:00,1772,232
2021-06-02 22:45:00-07:00,1772,232
2021-06-02 22:50:00-07:00,1848,232
2021-06-02 22:55:00-07:00,2035,232
2021-06-02 23:00:00-07:00,2018,233
2021-06-02 23:05:00-07:00,1971,234
2021-06-02 23:10:00-07:00,1908,233
2021-06-02 23:15:00-07:00,1932,232
2021-06-02 23:20:00-07:00,1898,232
2021-06-02 23:25:00-07:00,1870,233
2021-06-02 23:30:00-07:00,1867,234
2021-06-02 23:35:00-07:00,1884,234
2021-06-02 23:40:00-07:00,1922,233
2021-06-02 23:45:00-07:00,1910,232
2021-06-02 23:50:00-07:00,1889,233
2021-06-02 23:55:00-07:00,1866,233
2021-06-03 00:00:00-07:00,1747,233
2021-06-03 00:05:00-07:00,1624,231
2021-06-03 00:10:00-07:00,1356,211
2021-06-03 00:15:00-07:00,1207,197
2021-06-03 00:20:00-07:00,1289,196
2021-06-03 00:25:00-07:00,1305,196
2021-06-03 00:30:00-07:00,1176,197
2021-06-03 00:35:00-07:00,1145,197
2021-06-03 00:40:00-07:00,1172,197
2021-06-03 00:45:00-07:00,1117,197
2021-06-03 00:50:00-07:00,1073,197
2021-06-03 00:55:00-07:00,1075,197
2021-06-03 01:00:00-07:00,1103,197
2021-06-03 01:05:00-07:00,1182,197
2021-06-03 01:10:00-07:00,1086,196
2021-06-03 01:15:00-07:00,1074,197
2021-06-03 01:20:00-07:00,1081,197
2021-06-03 01:25:00-07:00,1111,196
2021-06-03 01:30:00-07:00,1176,195
2021-06-03 01:35:00-07:00,1102,195
2021-06-03 01:40:00-07:00,999,195
2021-06-03 01:45:00-07:00,984,195
2021-06-03 01:50:00-07:00,982,194
2021-06-03 01:55:00-07:00,977,194
2021-06-03 02:00:00-07:00,947,194
2021-06-03 02:05:00-07:00,940,195
2021-06-03 02:10:00-07:00,945,194
2021-06-03 02:15:00-07:00,948,195
2021-06-03 02:20:00-07:00,871,195
2021-06-03 02:25:00-07:00,831,194
2021-06-03 02:30:00-07:00,803,194
2021-06-03 02:35:00-07:00,798,194
2021-06-03 02:40:00-07:00,794,194
2021-06-03 02:45:00-07:00,801,195
2021-06-03 02:50:00-07:00,798,195
2021-06-03 02:55:00-07:00,803,195
2021-06-03 03:00:00-07:00,810,195
2021-06-03 03:05:00-07:00,805,196
2021-06-03 03:10:00-07:00,799,195
2021-06-03 03:15:00-07:00,802,195
2021-06-03 03:20:00-07:00,799,196
2021-06-03 03:25:00-07:00,801,195
2021-06-03 03:30:00-07:00,803,198
2021-06-03 03:35:00-07:00,803,199
2021-06-03 03:40:00-07:00,802,198
2021-06-03 03:45:00-07:00,800,198
2021-06-03 03:50:00-07:00,804,196
2021-06-03 03:55:00-07:00,801,195
2021-06-03 04:00:00-07:00,807,197
2021-06-03 04:05:00-07:00,831,199
2021-06-03 04:10:00-07:00,849,215
2021-06-03 04:15:00-07:00,862,216
2021-06-03 04:20:00-07:00,850,216
2021-06-03 04:25:00-07:00,842,215
2021-06-03 04:30:00-07:00,840,214
2021-06-03 04:35:00-07:00,843,213
2021-06-03 04:40:00-07:00,843,214
2021-06-03 04:45:00-07:00,844,214
2021-06-03 04:50:00-07:00,845,213
2021-06-03 04:55:00-07:00,843,213
2021-06-03 05:00:00-07:00,840,213
2021-06-03 05:05:00-07:00,861,212
2021-06-03 05:10:00-07:00,858,211
2021-06-03 05:15:00-07:00,850,212
2021-06-03 05:20:00-07:00,860,212
2021-06-03 05:25:00-07:00,858,212
2021-06-03 05:30:00-07:00,858,212
2021-06-03 05:35:00-07:00,864,213
2021-06-03 05:40:00-07:00,858,213
2021-06-03 05:45:00-07:00,863,213
2021-06-03 05:50:00-07:00,868,213
2021-06-03 05:55:00-07:00,874,213
