time,hub,price
2023-06-01 23:00:00-07:00,TH_SP15_GEN-APND,31.24599
2023-06-01 23:00:00-07:00,TH_ZP26_GEN-APND,22.5
2023-06-02 00:00:00-07:00,TH_NP15_GEN-APND,27.22404
2023-06-02 00:00:00-07:00,TH_SP15_GEN-APND,28.30029
2023-06-02 00:00:00-07:00,TH_ZP26_GEN-APND,27.42154
2023-06-02 01:00:00-07:00,TH_NP15_GEN-APND,25.37266
2023-06-02 01:00:00-07:00,TH_SP15_GEN-APND,26.42162
2023-06-02 01:00:00-07:00,TH_ZP26_GEN-APND,25.61288
2023-06-02 02:00:00-07:00,TH_NP15_GEN-APND,23.6602
2023-06-02 02:00:00-07:00,TH_SP15_GEN-APND,25.49529
2023-06-02 02:00:00-07:00,TH_ZP26_GEN-APND,24.69478
2023-06-02 03:00:00-07:00,TH_NP15_GEN-APND,24.25108
2023-06-02 03:00:00-07:00,TH_SP15_GEN-APND,26.25375
2023-06-02 03:00:00-07:00,TH_ZP26_GEN-APND,25.5
2023-06-02 04:00:00-07:00,TH_NP15_GEN-APND,27.62532
2023-06-02 04:00:00-07:00,TH_SP15_GEN-APND,28.48141
2023-06-02 04:00:00-07:00,TH_ZP26_GEN-APND,27.66279
2023-06-02 05:00:00-07:00,TH_NP15_GEN-APND,34.70345
2023-06-02 05:00:00-07:00,TH_SP15_GEN-APND,36.90966
2023-06-02 05:00:00-07:00,TH_ZP26_GEN-APND,35.86043
2023-06-02 06:00:00-07:00,TH_NP15_GEN-APND,27.5146
2023-06-02 06:00:00-07:00,TH_SP15_GEN-APND,27.94581
2023-06-02 06:00:00-07:00,TH_ZP26_GEN-APND,27.58028
2023-06-02 07:00:00-07:00,TH_NP15_GEN-APND,15.71648
2023-06-02 07:00:00-07:00,TH_SP15_GEN-APND,15.54698
2023-06-02 07:00:00-07:00,TH_ZP26_GEN-APND,15.30161
2023-06-02 08:00:00-07:00,TH_NP15_GEN-APND,7.59023
2023-06-02 08:00:00-07:00,TH_SP15_GEN-APND,7.47249
2023-06-02 08:00:00-07:00,TH_ZP26_GEN-APND,5.34711
2023-06-02 09:00:00-07:00,TH_NP15_GEN-APND,5.1031
2023-06-02 09:00:00-07:00,TH_SP15_GEN-APND,5.0
2023-06-02 09:00:00-07:00,TH_ZP26_GEN-APND,1.98619
2023-06-02 10:00:00-07:00,TH_NP15_GEN-APND,4.30178
2023-06-02 10:00:00-07:00,TH_SP15_GEN-APND,4.20586
2023-06-02 10:00:00-07:00,TH_ZP26_GEN-APND,0.41891
2023-06-02 11:00:00-07:00,TH_NP15_GEN-APND,4.78409
2023-06-02 11:00:00-07:00,TH_SP15_GEN-APND,4.72646
2023-06-02 11:00:00-07:00,TH_ZP26_GEN-APND,0.03219
2023-06-02 12:00:00-07:00,TH_NP15_GEN-APND,4.24477
2023-06-02 12:00:00-07:00,TH_SP15_GEN-APND,4.15642
2023-06-02 12:00:00-07:00,TH_ZP26_GEN-APND,-0.85452
2023-06-02 13:00:00-07:00,TH_NP15_GEN-APND,4.90661
2023-06-02 13:00:00-07:00,TH_SP15_GEN-APND,4.76898
2023-06-02 13:00:00-07:00,TH_ZP26_GEN-APND,-0.75705
2023-06-02 14:00:00-07:00,TH_NP15_GEN-APND,6.70578
2023-06-02 14:00:00-07:00,TH_SP15_GEN-APND,6.55928
2023-06-02 14:00:00-07:00,TH_ZP26_GEN-APND,-0.17037
2023-06-02 15:00:00-07:00,TH_NP15_GEN-APND,6.83699
2023-06-02 15:00:00-07:00,TH_SP15_GEN-APND,6.55965
2023-06-02 15:00:00-07:00,TH_ZP26_GEN-APND,0.70983
2023-06-02 16:00:00-07:00,TH_NP15_GEN-APND,10.6545
2023-06-02 16:00:00-07:00,TH_SP15_GEN-APND,10.30689
2023-06-02 16:00:00-07:00,TH_ZP26_GEN-APND,6.23092
2023-06-02 17:00:00-07:00,TH_NP15_GEN-APND,17.63728
2023-06-02 17:00:00-07:00,TH_SP15_GEN-APND,17.40298
2023-06-02 17:00:00-07:00,TH_ZP26_GEN-APND,12.53375
2023-06-02 18:00:00-07:00,TH_NP15_GEN-APND,36.66
2023-06-02 18:00:00-07:00,TH_SP15_GEN-APND,36.48615
2023-06-02 18:00:00-07:00,TH_ZP26_GEN-APND,35.74161
2023-06-02 19:00:00-07:00,TH_NP15_GEN-APND,43.34258
2023-06-02 19:00:00-07:00,TH_SP15_GEN-APND,44.14271
2023-06-02 19:00:00-07:00,TH_ZP26_GEN-APND,43.3697
2023-06-02 20:00:00-07:00,TH_NP15_GEN-APND,46.58285
2023-06-02 20:00:00-07:00,TH_SP15_GEN-APND,47.88197
2023-06-02 20:00:00-07:00,TH_ZP26_GEN-APND,46.95891
2023-06-02 21:00:00-07:00,TH_NP15_GEN-APND,36.54694
2023-06-02 21:00:00-07:00,TH_SP15_GEN-APND,37.85068
2023-06-02 21:00:00-07:00,TH_ZP26_GEN-APND,36.84123
2023-06-02 22:00:00-07:00,TH_NP15_GEN-APND,35.82472
2023-06-02 22:00:00-07:00,TH_SP15_GEN-APND,36.72399
2023-06-02 22:00:00-07:00,TH_ZP26_GEN-APND,35.85095
2023-06-02 23:00:00-07:00,TH_NP15_GEN-APND,32.7351
2023-06-02 23:00:00-07:00,TH_SP15_GEN-APND,33.83301
2023-06-02 23:00:00-07:00,TH_ZP26_GEN-APND,32.88606
2023-06-03 00:00:00-07:00,TH_NP15_GEN-APND,27.96899
2023-06-03 00:00:00-07:00,TH_SP15_GEN-APND,29.58537
2023-06-03 00:00:00-07:00,TH_ZP26_GEN-APND,28.38242
2023-06-03 01:00:00-07:00,TH_NP15_GEN-APND,27.4158
2023-06-03 01:00:00-07:00,TH_SP15_GEN-APND,27.51074
2023-06-03 01:00:00-07:00,TH_ZP26_GEN-APND,27.51074
2023-06-03 02:00:00-07:00,TH_NP15_GEN-APND,26.10135
2023-06-03 02:00:00-07:00,TH_SP15_GEN-APND,27.4167
2023-06-03 02:00:00-07:00,TH_ZP26_GEN-APND,26.44632
2023-06-03 03:00:00-07:00,TH_NP15_GEN-APND,26.08377
2023-06-03 03:00:00-07:00,TH_SP15_GEN-APND,27.40122
2023-06-03 03:00:00-07:00,TH_ZP26_GEN-APND,26.38636
2023-06-03 04:00:00-07:00,TH_NP15_GEN-APND,26.98554
2023-06-03 04:00:00-07:00,TH_SP15_GEN-APND,28.37
2023-06-03 04:00:00-07:00,TH_ZP26_GEN-APND,27.2875
2023-06-03 05:00:00-07:00,TH_NP15_GEN-APND,30.65604
2023-06-03 05:00:00-07:00,TH_SP15_GEN-APND,31.9696
2023-06-03 05:00:00-07:00,TH_ZP26_GEN-APND,30.86853
2023-06-03 06:00:00-07:00,TH_NP15_GEN-APND,24.21402
2023-06-03 06:00:00-07:00,TH_SP15_GEN-APND,25.01
2023-06-03 06:00:00-07:00,TH_ZP26_GEN-APND,24.40668
2023-06-03 07:00:00-07:00,TH_NP15_GEN-APND,5.37019
2023-06-03 07:00:00-07:00,TH_SP15_GEN-APND,5.34535
2023-06-03 07:00:00-07:00,TH_ZP26_GEN-APND,5.18925
2023-06-03 08:00:00-07:00,TH_NP15_GEN-APND,1.0583
2023-06-03 08:00:00-07:00,TH_SP15_GEN-APND,1.01212
2023-06-03 08:00:00-07:00,TH_ZP26_GEN-APND,-2.62839
2023-06-03 09:00:00-07:00,TH_NP15_GEN-APND,0.76668
2023-06-03 09:00:00-07:00,TH_SP15_GEN-APND,0.73239
2023-06-03 09:00:00-07:00,TH_ZP26_GEN-APND,-3.16466
2023-06-03 10:00:00-07:00,TH_NP15_GEN-APND,0.51242
2023-06-03 10:00:00-07:00,TH_SP15_GEN-APND,0.49332
2023-06-03 10:00:00-07:00,TH_ZP26_GEN-APND,-3.45515
2023-06-03 11:00:00-07:00,TH_NP15_GEN-APND,0.72173
2023-06-03 11:00:00-07:00,TH_SP15_GEN-APND,0.69607
2023-06-03 11:00:00-07:00,TH_ZP26_GEN-APND,-3.39292
2023-06-03 12:00:00-07:00,TH_NP15_GEN-APND,0.33422
2023-06-03 12:00:00-07:00,TH_SP15_GEN-APND,0.33185
2023-06-03 12:00:00-07:00,TH_ZP26_GEN-APND,-3.57467
2023-06-03 13:00:00-07:00,TH_NP15_GEN-APND,1.05999
2023-06-03 13:00:00-07:00,TH_SP15_GEN-APND,1.0067
2023-06-03 13:00:00-07:00,TH_ZP26_GEN-APND,-3.01678
2023-06-03 14:00:00-07:00,TH_NP15_GEN-APND,3.04858
2023-06-03 14:00:00-07:00,TH_SP15_GEN-APND,2.91483
2023-06-03 14:00:00-07:00,TH_ZP26_GEN-APND,-1.31711
2023-06-03 15:00:00-07:00,TH_NP15_GEN-APND,7.8268
2023-06-03 15:00:00-07:00,TH_SP15_GEN-APND,7.58092
2023-06-03 15:00:00-07:00,TH_ZP26_GEN-APND,2.64252
2023-06-03 16:00:00-07:00,TH_NP15_GEN-APND,10.17646
2023-06-03 16:00:00-07:00,TH_SP15_GEN-APND,10.0
2023-06-03 16:00:00-07:00,TH_ZP26_GEN-APND,6.99545
2023-06-03 17:00:00-07:00,TH_NP15_GEN-APND,22.48171
2023-06-03 17:00:00-07:00,TH_SP15_GEN-APND,22.43516
2023-06-03 17:00:00-07:00,TH_ZP26_GEN-APND,20.75491
2023-06-03 18:00:00-07:00,TH_NP15_GEN-APND,33.70258
2023-06-03 18:00:00-07:00,TH_SP15_GEN-APND,34.56057
2023-06-03 18:00:00-07:00,TH_ZP26_GEN-APND,33.3764
2023-06-03 19:00:00-07:00,TH_NP15_GEN-APND,47.11084
2023-06-03 19:00:00-07:00,TH_SP15_GEN-APND,49.56286
2023-06-03 19:00:00-07:00,TH_ZP26_GEN-APND,48.19616
2023-06-03 20:00:00-07:00,TH_NP15_GEN-APND,46.03439
2023-06-03 20:00:00-07:00,TH_SP15_GEN-APND,48.15266
2023-06-03 20:00:00-07:00,TH_ZP26_GEN-APND,46.98346
2023-06-03 21:00:00-07:00,TH_NP15_GEN-APND,36.85348
2023-06-03 21:00:00-07:00,TH_SP15_GEN-APND,38.44391
2023-06-03 21:00:00-07:00,TH_ZP26_GEN-APND,37.31068
2023-06-03 22:00:00-07:00,TH_NP15_GEN-APND,33.33846
2023-06-03 22:00:00-07:00,TH_SP15_GEN-APND,34.70612
2023-06-03 22:00:00-07:00,TH_ZP26_GEN-APND,33.63808
2023-06-03 23:00:00-07:00,TH_NP15_GEN-APND,30.77736
2023-06-03 23:00:00-07:00,TH_SP15_GEN-APND,32.3239
2023-06-03 23:00:00-07:00,TH_ZP26_GEN-APND,31.17215
2023-06-04 00:00:00-07:00,TH_NP15_GEN-APND,27.84474
2023-06-04 00:00:00-07:00,TH_SP15_GEN-APND,28.57182
2023-06-04 00:00:00-07:00,TH_ZP26_GEN-APND,27.80832
2023-06-04 01:00:00-07:00,TH_NP15_GEN-APND,27.87807
2023-06-04 01:00:00-07:00,TH_SP15_GEN-APND,28.57121
2023-06-04 01:00:00-07:00,TH_ZP26_GEN-APND,27.93804
2023-06-04 02:00:00-07:00,TH_NP15_GEN-APND,27.22339
2023-06-04 02:00:00-07:00,TH_SP15_GEN-APND,28.07283
2023-06-04 02:00:00-07:00,TH_ZP26_GEN-APND,27.37343
2023-06-04 03:00:00-07:00,TH_NP15_GEN-APND,27.21491
2023-06-04 03:00:00-07:00,TH_SP15_GEN-APND,28.03173
2023-06-04 03:00:00-07:00,TH_ZP26_GEN-APND,27.30503
2023-06-04 04:00:00-07:00,TH_NP15_GEN-APND,27.57978
2023-06-04 04:00:00-07:00,TH_SP15_GEN-APND,28.41666
2023-06-04 04:00:00-07:00,TH_ZP26_GEN-APND,27.66031
2023-06-04 05:00:00-07:00,TH_NP15_GEN-APND,29.87806
2023-06-04 05:00:00-07:00,TH_SP15_GEN-APND,30.48109
2023-06-04 05:00:00-07:00,TH_ZP26_GEN-APND,29.89289
2023-06-04 06:00:00-07:00,TH_NP15_GEN-APND,25.69038
2023-06-04 06:00:00-07:00,TH_SP15_GEN-APND,26.24747
2023-06-04 06:00:00-07:00,TH_ZP26_GEN-APND,25.60241
2023-06-04 07:00:00-07:00,TH_NP15_GEN-APND,8.09482
2023-06-04 07:00:00-07:00,TH_SP15_GEN-APND,8.0
2023-06-04 07:00:00-07:00,TH_ZP26_GEN-APND,7.42843
2023-06-04 08:00:00-07:00,TH_NP15_GEN-APND,4.12792
2023-06-04 08:00:00-07:00,TH_SP15_GEN-APND,4.0
2023-06-04 08:00:00-07:00,TH_ZP26_GEN-APND,-0.15147
2023-06-04 09:00:00-07:00,TH_NP15_GEN-APND,4.28341
2023-06-04 09:00:00-07:00,TH_SP15_GEN-APND,4.12184
2023-06-04 09:00:00-07:00,TH_ZP26_GEN-APND,-0.07794
2023-06-04 10:00:00-07:00,TH_NP15_GEN-APND,4.43386
2023-06-04 10:00:00-07:00,TH_SP15_GEN-APND,4.28473
2023-06-04 10:00:00-07:00,TH_ZP26_GEN-APND,0.04686
2023-06-04 11:00:00-07:00,TH_NP15_GEN-APND,4.99179
2023-06-04 11:00:00-07:00,TH_SP15_GEN-APND,4.80624
2023-06-04 11:00:00-07:00,TH_ZP26_GEN-APND,0.04702
2023-06-04 12:00:00-07:00,TH_NP15_GEN-APND,4.51494
2023-06-04 12:00:00-07:00,TH_SP15_GEN-APND,4.351
2023-06-04 12:00:00-07:00,TH_ZP26_GEN-APND,-1.25053
2023-06-04 13:00:00-07:00,TH_NP15_GEN-APND,5.72939
2023-06-04 13:00:00-07:00,TH_SP15_GEN-APND,5.52844
2023-06-04 13:00:00-07:00,TH_ZP26_GEN-APND,0.90388
2023-06-04 14:00:00-07:00,TH_NP15_GEN-APND,8.34464
2023-06-04 14:00:00-07:00,TH_SP15_GEN-APND,8.09136
2023-06-04 14:00:00-07:00,TH_ZP26_GEN-APND,3.98363
2023-06-04 15:00:00-07:00,TH_NP15_GEN-APND,15.27693
2023-06-04 15:00:00-07:00,TH_SP15_GEN-APND,14.81343
2023-06-04 15:00:00-07:00,TH_ZP26_GEN-APND,11.12979
2023-06-04 16:00:00-07:00,TH_NP15_GEN-APND,21.87687
2023-06-04 16:00:00-07:00,TH_SP15_GEN-APND,21.09357
2023-06-04 16:00:00-07:00,TH_ZP26_GEN-APND,19.58816
2023-06-04 17:00:00-07:00,TH_NP15_GEN-APND,31.18908
2023-06-04 17:00:00-07:00,TH_SP15_GEN-APND,30.48588
2023-06-04 17:00:00-07:00,TH_ZP26_GEN-APND,29.76995
2023-06-04 18:00:00-07:00,TH_NP15_GEN-APND,39.16983
2023-06-04 18:00:00-07:00,TH_SP15_GEN-APND,39.82539
2023-06-04 18:00:00-07:00,TH_ZP26_GEN-APND,38.78878
2023-06-04 19:00:00-07:00,TH_NP15_GEN-APND,58.68607
2023-06-04 19:00:00-07:00,TH_SP15_GEN-APND,61.04319
2023-06-04 19:00:00-07:00,TH_ZP26_GEN-APND,59.5917
2023-06-04 20:00:00-07:00,TH_NP15_GEN-APND,54.21177
2023-06-04 20:00:00-07:00,TH_SP15_GEN-APND,56.90006
2023-06-04 20:00:00-07:00,TH_ZP26_GEN-APND,55.43
2023-06-04 21:00:00-07:00,TH_NP15_GEN-APND,42.85003
2023-06-04 21:00:00-07:00,TH_SP15_GEN-APND,45.10024
2023-06-04 21:00:00-07:00,TH_ZP26_GEN-APND,43.78128
2023-06-04 22:00:00-07:00,TH_NP15_GEN-APND,36.2281
2023-06-04 22:00:00-07:00,TH_SP15_GEN-APND,38.06272
2023-06-04 22:00:00-07:00,TH_ZP26_GEN-APND,36.9464
2023-06-04 23:00:00-07:00,TH_NP15_GEN-APND,33.37224
2023-06-04 23:00:00-07:00,TH_SP15_GEN-APND,34.85693
2023-06-04 23:00:00-07:00,TH_ZP26_GEN-APND,33.9078
2023-06-05 00:00:00-07:00,TH_NP15_GEN-APND,29.15565
2023-06-05 00:00:00-07:00,TH_SP15_GEN-APND,29.88
2023-06-05 00:00:00-07:00,TH_ZP26_GEN-APND,29.2193
2023-06-05 01:00:00-07:00,TH_NP15_GEN-APND,27.08298
2023-06-05 01:00:00-07:00,TH_SP15_GEN-APND,28.15063
2023-06-05 01:00:00-07:00,TH_ZP26_GEN-APND,27.34421
2023-06-05 02:00:00-07:00,TH_NP15_GEN-APND,27.12386
2023-06-05 02:00:00-07:00,TH_SP15_GEN-APND,28.35832
2023-06-05 02:00:00-07:00,TH_ZP26_GEN-APND,27.48023
2023-06-05 03:00:00-07:00,TH_NP15_GEN-APND,27.01111
2023-06-05 03:00:00-07:00,TH_SP15_GEN-APND,28.20833
2023-06-05 03:00:00-07:00,TH_ZP26_GEN-APND,27.34588
2023-06-05 04:00:00-07:00,TH_NP15_GEN-APND,30.07465
2023-06-05 04:00:00-07:00,TH_SP15_GEN-APND,30.1
2023-06-05 04:00:00-07:00,TH_ZP26_GEN-APND,30.1
2023-06-05 05:00:00-07:00,TH_NP15_GEN-APND,35.34829
2023-06-05 05:00:00-07:00,TH_SP15_GEN-APND,36.92955
2023-06-05 05:00:00-07:00,TH_ZP26_GEN-APND,35.79
2023-06-05 06:00:00-07:00,TH_NP15_GEN-APND,40.98797
2023-06-05 06:00:00-07:00,TH_SP15_GEN-APND,42.65
2023-06-05 06:00:00-07:00,TH_ZP26_GEN-APND,41.4813
2023-06-05 07:00:00-07:00,TH_NP15_GEN-APND,29.10387
2023-06-05 07:00:00-07:00,TH_SP15_GEN-APND,28.35011
2023-06-05 07:00:00-07:00,TH_ZP26_GEN-APND,27.96591
2023-06-05 08:00:00-07:00,TH_NP15_GEN-APND,24.36129
2023-06-05 08:00:00-07:00,TH_SP15_GEN-APND,20.15
2023-06-05 08:00:00-07:00,TH_ZP26_GEN-APND,21.41794
2023-06-05 09:00:00-07:00,TH_NP15_GEN-APND,24.54612
2023-06-05 09:00:00-07:00,TH_SP15_GEN-APND,18.41923
2023-06-05 09:00:00-07:00,TH_ZP26_GEN-APND,19.65796
2023-06-05 10:00:00-07:00,TH_NP15_GEN-APND,24.66784
2023-06-05 10:00:00-07:00,TH_SP15_GEN-APND,17.67236
2023-06-05 10:00:00-07:00,TH_ZP26_GEN-APND,19.63053
2023-06-05 11:00:00-07:00,TH_NP15_GEN-APND,23.74026
2023-06-05 11:00:00-07:00,TH_SP15_GEN-APND,17.34639
2023-06-05 11:00:00-07:00,TH_ZP26_GEN-APND,18.6714
2023-06-05 12:00:00-07:00,TH_NP15_GEN-APND,23.94599
2023-06-05 12:00:00-07:00,TH_SP15_GEN-APND,17.5
2023-06-05 12:00:00-07:00,TH_ZP26_GEN-APND,19.14708
2023-06-05 13:00:00-07:00,TH_NP15_GEN-APND,25.03645
2023-06-05 13:00:00-07:00,TH_SP15_GEN-APND,18.74876
2023-06-05 13:00:00-07:00,TH_ZP26_GEN-APND,20.09258
2023-06-05 14:00:00-07:00,TH_NP15_GEN-APND,23.98425
2023-06-05 14:00:00-07:00,TH_SP15_GEN-APND,18.34781
2023-06-05 14:00:00-07:00,TH_ZP26_GEN-APND,18.95168
2023-06-05 15:00:00-07:00,TH_NP15_GEN-APND,25.82834
2023-06-05 15:00:00-07:00,TH_SP15_GEN-APND,20.30547
2023-06-05 15:00:00-07:00,TH_ZP26_GEN-APND,19.72801
2023-06-05 16:00:00-07:00,TH_NP15_GEN-APND,27.93559
2023-06-05 16:00:00-07:00,TH_SP15_GEN-APND,24.91187
2023-06-05 16:00:00-07:00,TH_ZP26_GEN-APND,25.32229
2023-06-05 17:00:00-07:00,TH_NP15_GEN-APND,34.83185
2023-06-05 17:00:00-07:00,TH_SP15_GEN-APND,34.90828
2023-06-05 17:00:00-07:00,TH_ZP26_GEN-APND,34.29626
2023-06-05 18:00:00-07:00,TH_NP15_GEN-APND,45.50012
2023-06-05 18:00:00-07:00,TH_SP15_GEN-APND,47.72838
2023-06-05 18:00:00-07:00,TH_ZP26_GEN-APND,46.48213
2023-06-05 19:00:00-07:00,TH_NP15_GEN-APND,56.7097
2023-06-05 19:00:00-07:00,TH_SP15_GEN-APND,60.27
2023-06-05 19:00:00-07:00,TH_ZP26_GEN-APND,58.83616
2023-06-05 20:00:00-07:00,TH_NP15_GEN-APND,52.95647
2023-06-05 20:00:00-07:00,TH_SP15_GEN-APND,60.25
2023-06-05 20:00:00-07:00,TH_ZP26_GEN-APND,54.76153
2023-06-05 21:00:00-07:00,TH_NP15_GEN-APND,39.41994
2023-06-05 21:00:00-07:00,TH_SP15_GEN-APND,48.10034
2023-06-05 21:00:00-07:00,TH_ZP26_GEN-APND,39.93917
2023-06-05 22:00:00-07:00,TH_NP15_GEN-APND,35.68413
2023-06-05 22:00:00-07:00,TH_SP15_GEN-APND,37.92418
2023-06-05 22:00:00-07:00,TH_ZP26_GEN-APND,36.70094
2023-06-05 23:00:00-07:00,TH_NP15_GEN-APND,32.26934
2023-06-05 23:00:00-07:00,TH_SP15_GEN-APND,33.99787
2023-06-05 23:00:00-07:00,TH_ZP26_GEN-APND,33.09245
2023-06-06 00:00:00-07:00,TH_NP15_GEN-APND,38.09566
2023-06-06 00:00:00-07:00,TH_SP15_GEN-APND,39.75374
2023-06-06 00:00:00-07:00,TH_ZP26_GEN-APND,38.57341
2023-06-06 01:00:00-07:00,TH_NP15_GEN-APND,36.38259
2023-06-06 01:00:00-07:00,TH_SP15_GEN-APND,37.6945
2023-06-06 01:00:00-07:00,TH_ZP26_GEN-APND,36.7487
2023-06-06 02:00:00-07:00,TH_NP15_GEN-APND,33.2044
2023-06-06 02:00:00-07:00,TH_SP15_GEN-APND,34.42247
2023-06-06 02:00:00-07:00,TH_ZP26_GEN-APND,33.5211
2023-06-06 03:00:00-07:00,TH_NP15_GEN-APND,32.35379
2023-06-06 03:00:00-07:00,TH_SP15_GEN-APND,33.92503
2023-06-06 03:00:00-07:00,TH_ZP26_GEN-APND,33.0274
2023-06-06 04:00:00-07:00,TH_NP15_GEN-APND,33.93966
2023-06-06 04:00:00-07:00,TH_SP15_GEN-APND,35.5923
2023-06-06 04:00:00-07:00,TH_ZP26_GEN-APND,34.65774
2023-06-06 05:00:00-07:00,TH_NP15_GEN-APND,39.57592
2023-06-06 05:00:00-07:00,TH_SP15_GEN-APND,41.19101
2023-06-06 05:00:00-07:00,TH_ZP26_GEN-APND,40.28168
2023-06-06 06:00:00-07:00,TH_NP15_GEN-APND,45.70528
2023-06-06 06:00:00-07:00,TH_SP15_GEN-APND,46.61489
2023-06-06 06:00:00-07:00,TH_ZP26_GEN-APND,46.10981
2023-06-06 07:00:00-07:00,TH_NP15_GEN-APND,35.81985
2023-06-06 07:00:00-07:00,TH_SP15_GEN-APND,33.53309
2023-06-06 07:00:00-07:00,TH_ZP26_GEN-APND,34.83381
2023-06-06 08:00:00-07:00,TH_NP15_GEN-APND,32.14
