Time,Large Hydro,Small Hydro
2018-06-01 07:00:00-07:00,3429,537
2018-06-01 07:05:00-07:00,3334,535
2018-06-01 07:10:00-07:00,3367,535
2018-06-01 07:15:00-07:00,3305,536
2018-06-01 07:20:00-07:00,3086,539
2018-06-01 07:25:00-07:00,2916,533
2018-06-01 07:30:00-07:00,2773,535
2018-06-01 07:35:00-07:00,2758,536
2018-06-01 07:40:00-07:00,2780,532
2018-06-01 07:45:00-07:00,2630,537
2018-06-01 07:50:00-07:00,2538,535
2018-06-01 07:55:00-07:00,2543,534
2018-06-01 08:00:00-07:00,2449,534
2018-06-01 08:05:00-07:00,2260,531
2018-06-01 08:10:00-07:00,2191,454
2018-06-01 08:15:00-07:00,2314,452
2018-06-01 08:20:00-07:00,2172,454
2018-06-01 08:25:00-07:00,2054,454
2018-06-01 08:30:00-07:00,2007,454
2018-06-01 08:35:00-07:00,2018,456
2018-06-01 08:40:00-07:00,2059,454
2018-06-01 08:45:00-07:00,2055,457
2018-06-01 08:50:00-07:00,2037,458
2018-06-01 08:55:00-07:00,2027,459
2018-06-01 09:00:00-07:00,1984,459
2018-06-01 09:05:00-07:00,1864,458
2018-06-01 09:10:00-07:00,1777,425
2018-06-01 09:15:00-07:00,1826,426
2018-06-01 09:20:00-07:00,1828,428
2018-06-01 09:25:00-07:00,1836,427
2018-06-01 09:30:00-07:00,1802,428
2018-06-01 09:35:00-07:00,1875,428
2018-06-01 09:40:00-07:00,1881,427
2018-06-01 09:45:00-07:00,1871,430
2018-06-01 09:50:00-07:00,1812,427
2018-06-01 09:55:00-07:00,1717,429
2018-06-01 10:00:00-07:00,1707,430
2018-06-01 10:05:00-07:00,1754,431
2018-06-01 10:10:00-07:00,1707,431
2018-06-01 10:15:00-07:00,1634,430
2018-06-01 10:20:00-07:00,1606,431
2018-06-01 10:25:00-07:00,1598,429
2018-06-01 10:30:00-07:00,1610,429
2018-06-01 10:35:00-07:00,1629,431
2018-06-01 10:40:00-07:00,1609,433
2018-06-01 10:45:00-07:00,1578,432
2018-06-01 10:50:00-07:00,1533,432
2018-06-01 10:55:00-07:00,1513,432
2018-06-01 11:00:00-07:00,1599,431
2018-06-01 11:05:00-07:00,1541,429
2018-06-01 11:10:00-07:00,1587,428
2018-06-01 11:15:00-07:00,1615,430
2018-06-01 11:20:00-07:00,1598,431
2018-06-01 11:25:00-07:00,1594,429
2018-06-01 11:30:00-07:00,1592,427
2018-06-01 11:35:00-07:00,1561,429
2018-06-01 11:40:00-07:00,1538,428
2018-06-01 11:45:00-07:00,1541,428
2018-06-01 11:50:00-07:00,1596,428
2018-06-01 11:55:00-07:00,1604,424
2018-06-01 12:00:00-07:00,1605,426
2018-06-01 12:05:00-07:00,1640,415
2018-06-01 12:10:00-07:00,1642,398
2018-06-01 12:15:00-07:00,1651,387
2018-06-01 12:20:00-07:00,1654,389
2018-06-01 12:25:00-07:00,1682,386
2018-06-01 12:30:00-07:00,1701,388
2018-06-01 12:35:00-07:00,1879,388
2018-06-01 12:40:00-07:00,1959,382
2018-06-01 12:45:00-07:00,1984,383
2018-06-01 12:50:00-07:00,2012,382
2018-06-01 12:55:00-07:00,1984,383
2018-06-01 13:00:00-07:00,1972,382
2018-06-01 13:05:00-07:00,1906,381
2018-06-01 13:10:00-07:00,1974,380
2018-06-01 13:15:00-07:00,1958,382
2018-06-01 13:20:00-07:00,2186,382
2018-06-01 13:25:00-07:00,2117,384
2018-06-01 13:30:00-07:00,2083,385
2018-06-01 13:35:00-07:00,2068,384
2018-06-01 13:40:00-07:00,2119,382
2018-06-01 13:45:00-07:00,2089,383
2018-06-01 13:50:00-07:00,2075,384
2018-06-01 13:55:00-07:00,2135,383
2018-06-01 14:00:00-07:00,2160,377
2018-06-01 14:05:00-07:00,2181,376
2018-06-01 14:10:00-07:00,2098,385
2018-06-01 14:15:00-07:00,2127,408
2018-06-01 14:20:00-07:00,2263,416
2018-06-01 14:25:00-07:00,2295,415
2018-06-01 14:30:00-07:00,2289,415
2018-06-01 14:35:00-07:00,2260,414
2018-06-01 14:40:00-07:00,2239,416
2018-06-01 14:45:00-07:00,2328,417
2018-06-01 14:50:00-07:00,2372,415
2018-06-01 14:55:00-07:00,2357,416
2018-06-01 15:00:00-07:00,2379,418
2018-06-01 15:05:00-07:00,2395,416
2018-06-01 15:10:00-07:00,2401,416
2018-06-01 15:15:00-07:00,2375,415
2018-06-01 15:20:00-07:00,2381,417
2018-06-01 15:25:00-07:00,2381,418
2018-06-01 15:30:00-07:00,2407,419
2018-06-01 15:35:00-07:00,2380,421
2018-06-01 15:40:00-07:00,2337,640
2018-06-01 15:45:00-07:00,2318,641
2018-06-01 15:50:00-07:00,2323,640
2018-06-01 15:55:00-07:00,2355,495
2018-06-01 16:00:00-07:00,2381,422
2018-06-01 16:05:00-07:00,2352,422
2018-06-01 16:10:00-07:00,2386,422
2018-06-01 16:15:00-07:00,2378,526
2018-06-01 16:20:00-07:00,2368,529
2018-06-01 16:25:00-07:00,2389,528
2018-06-01 16:30:00-07:00,2429,531
2018-06-01 16:35:00-07:00,2425,531
2018-06-01 16:40:00-07:00,2429,531
2018-06-01 16:45:00-07:00,2447,530
2018-06-01 16:50:00-07:00,2431,531
2018-06-01 16:55:00-07:00,2429,531
2018-06-01 17:00:00-07:00,2512,530
2018-06-01 17:05:00-07:00,2660,529
2018-06-01 17:10:00-07:00,2721,525
2018-06-01 17:15:00-07:00,2739,528
2018-06-01 17:20:00-07:00,2740,531
2018-06-01 17:25:00-07:00,2796,529
2018-06-01 17:30:00-07:00,2805,531
2018-06-01 17:35:00-07:00,2764,532
2018-06-01 17:40:00-07:00,2719,532
2018-06-01 17:45:00-07:00,2758,528
2018-06-01 17:50:00-07:00,2801,528
2018-06-01 17:55:00-07:00,2825,529
2018-06-01 18:00:00-07:00,2834,561
2018-06-01 18:05:00-07:00,3191,568
2018-06-01 18:10:00-07:00,3365,569
2018-06-01 18:15:00-07:00,3570,570
2018-06-01 18:20:00-07:00,3631,567
2018-06-01 18:25:00-07:00,3626,570
2018-06-01 18:30:00-07:00,3626,569
2018-06-01 18:35:00-07:00,3602,570
2018-06-01 18:40:00-07:00,3663,569
2018-06-01 18:45:00-07:00,3739,571
2018-06-01 18:50:00-07:00,3701,572
2018-06-01 18:55:00-07:00,3707,572
2018-06-01 19:00:00-07:00,3707,572
2018-06-01 19:05:00-07:00,3726,571
2018-06-01 19:10:00-07:00,3895,570
2018-06-01 19:15:00-07:00,3824,568
2018-06-01 19:20:00-07:00,3798,567
2018-06-01 19:25:00-07:00,3828,569
2018-06-01 19:30:00-07:00,3881,567
2018-06-01 19:35:00-07:00,3912,569
2018-06-01 19:40:00-07:00,3918,568
2018-06-01 19:45:00-07:00,3900,567
2018-06-01 19:50:00-07:00,3897,566
2018-06-01 19:55:00-07:00,3900,567
2018-06-01 20:00:00-07:00,3880,566
2018-06-01 20:05:00-07:00,3929,558
2018-06-01 20:10:00-07:00,4082,555
2018-06-01 20:15:00-07:00,4088,556
2018-06-01 20:20:00-07:00,4032,556
2018-06-01 20:25:00-07:00,4095,555
2018-06-01 20:30:00-07:00,4146,555
2018-06-01 20:35:00-07:00,4089,555
2018-06-01 20:40:00-07:00,4050,554
2018-06-01 20:45:00-07:00,4090,556
2018-06-01 20:50:00-07:00,4088,556
2018-06-01 20:55:00-07:00,4088,555
2018-06-01 21:00:00-07:00,4055,557
2018-06-01 21:05:00-07:00,4040,546
2018-06-01 21:10:00-07:00,4000,539
2018-06-01 21:15:00-07:00,3978,539
2018-06-01 21:20:00-07:00,3949,536
2018-06-01 21:25:00-07:00,3948,534
2018-06-01 21:30:00-07:00,3966,534
2018-06-01 21:35:00-07:00,3961,533
2018-06-01 21:40:00-07:00,3981,534
2018-06-01 21:45:00-07:00,3993,536
2018-06-01 21:50:00-07:00,3997,537
2018-06-01 21:55:00-07:00,3883,536
2018-06-01 22:00:00-07:00,3770,536
2018-06-01 22:05:00-07:00,3656,537
2018-06-01 22:10:00-07:00,3715,508
2018-06-01 22:15:00-07:00,3713,496
2018-06-01 22:20:00-07:00,3684,496
2018-06-01 22:25:00-07:00,3624,495
2018-06-01 22:30:00-07:00,3511,494
2018-06-01 22:35:00-07:00,3501,493
2018-06-01 22:40:00-07:00,3393,492
2018-06-01 22:45:00-07:00,3468,491
2018-06-01 22:50:00-07:00,3538,492
2018-06-01 22:55:00-07:00,3525,493
2018-06-01 23:00:00-07:00,3474,491
2018-06-01 23:05:00-07:00,3325,455
2018-06-01 23:10:00-07:00,3311,384
2018-06-01 23:15:00-07:00,3313,386
2018-06-01 23:20:00-07:00,3282,386
2018-06-01 23:25:00-07:00,3247,384
2018-06-01 23:30:00-07:00,3221,387
2018-06-01 23:35:00-07:00,3209,385
2018-06-01 23:40:00-07:00,3198,388
2018-06-01 23:45:00-07:00,3204,387
2018-06-01 23:50:00-07:00,3216,387
2018-06-01 23:55:00-07:00,3221,391
2018-06-02 00:00:00-07:00,3203,390
2018-06-02 00:05:00-07:00,3263,390
2018-06-02 00:10:00-07:00,3374,392
2018-06-02 00:15:00-07:00,3429,392
2018-06-02 00:20:00-07:00,3372,390
2018-06-02 00:25:00-07:00,3318,389
2018-06-02 00:30:00-07:00,3314,391
2018-06-02 00:35:00-07:00,3304,389
2018-06-02 00:40:00-07:00,3343,388
2018-06-02 00:45:00-07:00,3261,388
2018-06-02 00:50:00-07:00,3229,387
2018-06-02 00:55:00-07:00,3221,387
2018-06-02 01:00:00-07:00,3180,389
2018-06-02 01:05:00-07:00,3182,387
2018-06-02 01:10:00-07:00,3238,385
2018-06-02 01:15:00-07:00,3241,385
2018-06-02 01:20:00-07:00,3183,386
2018-06-02 01:25:00-07:00,3165,385
2018-06-02 01:30:00-07:00,3158,381
2018-06-02 01:35:00-07:00,3117,383
2018-06-02 01:40:00-07:00,3134,383
2018-06-02 01:45:00-07:00,3152,384
2018-06-02 01:50:00-07:00,3182,383
2018-06-02 01:55:00-07:00,3171,385
2018-06-02 02:00:00-07:00,3155,385
2018-06-02 02:05:00-07:00,3158,383
2018-06-02 02:10:00-07:00,3209,383
2018-06-02 02:15:00-07:00,3215,385
2018-06-02 02:20:00-07:00,3159,383
2018-06-02 02:25:00-07:00,3218,385
2018-06-02 02:30:00-07:00,3250,386
2018-06-02 02:35:00-07:00,3213,387
2018-06-02 02:40:00-07:00,3221,388
2018-06-02 02:45:00-07:00,3200,388
2018-06-02 02:50:00-07:00,3155,389
2018-06-02 02:55:00-07:00,3137,388
2018-06-02 03:00:00-07:00,3108,388
2018-06-02 03:05:00-07:00,3048,388
2018-06-02 03:10:00-07:00,3031,389
2018-06-02 03:15:00-07:00,3053,388
2018-06-02 03:20:00-07:00,3039,387
2018-06-02 03:25:00-07:00,3052,388
2018-06-02 03:30:00-07:00,3043,387
2018-06-02 03:35:00-07:00,3039,387
2018-06-02 03:40:00-07:00,3050,389
2018-06-02 03:45:00-07:00,3046,388
2018-06-02 03:50:00-07:00,3055,387
2018-06-02 03:55:00-07:00,3038,388
2018-06-02 04:00:00-07:00,3039,386
2018-06-02 04:05:00-07:00,3075,388
2018-06-02 04:10:00-07:00,3103,389
2018-06-02 04:15:00-07:00,3123,388
2018-06-02 04:20:00-07:00,3131,387
2018-06-02 04:25:00-07:00,3140,386
2018-06-02 04:30:00-07:00,3141,387
2018-06-02 04:35:00-07:00,3144,386
2018-06-02 04:40:00-07:00,3148,386
2018-06-02 04:45:00-07:00,3153,386
2018-06-02 04:50:00-07:00,3143,385
2018-06-02 04:55:00-07:00,3146,383
2018-06-02 05:00:00-07:00,3158,384
2018-06-02 05:05:00-07:00,3228,382
2018-06-02 05:10:00-07:00,3256,382
2018-06-02 05:15:00-07:00,3266,478
2018-06-02 05:20:00-07:00,3292,496
2018-06-02 05:25:00-07:00,3300,496
2018-06-02 05:30:00-07:00,3297,497
2018-06-02 05:35:00-07:00,3288,496
2018-06-02 05:40:00-07:00,3271,497
2018-06-02 05:45:00-07:00,3287,496
2018-06-02 05:50:00-07:00,3303,495
2018-06-02 05:55:00-07:00,3283,494
2018-06-02 06:00:00-07:00,3176,495
2018-06-02 06:05:00-07:00,3152,493
2018-06-02 06:10:00-07:00,3204,512
2018-06-02 06:15:00-07:00,3260,525
2018-06-02 06:20:00-07:00,3315,524
2018-06-02 06:25:00-07:00,3313,527
2018-06-02 06:30:00-07:00,3304,529
2018-06-02 06:35:00-07:00,3294,530
2018-06-02 06:40:00-07:00,3302,529
2018-06-02 06:45:00-07:00,3276,526
2018-06-02 06:50:00-07:00,3242,530
2018-06-02 06:55:00-07:00,3140,514
2018-06-02 07:00:00-07:00,3070,503
2018-06-02 07:05:00-07:00,2736,482
2018-06-02 07:10:00-07:00,2584,483
2018-06-02 07:15:00-07:00,2535,481
2018-06-02 07:20:00-07:00,2579,481
2018-06-02 07:25:00-07:00,2599,482
2018-06-02 07:30:00-07:00,2484,483
2018-06-02 07:35:00-07:00,2349,484
2018-06-02 07:40:00-07:00,2329,479
2018-06-02 07:45:00-07:00,2257,480
2018-06-02 07:50:00-07:00,2240,479
2018-06-02 07:55:00-07:00,2236,477
2018-06-02 08:00:00-07:00,2242,477
2018-06-02 08:05:00-07:00,2064,475
2018-06-02 08:10:00-07:00,1909,363
2018-06-02 08:15:00-07:00,1892,372
2018-06-02 08:20:00-07:00,1881,371
2018-06-02 08:25:00-07:00,1868,372
2018-06-02 08:30:00-07:00,1898,372
2018-06-02 08:35:00-07:00,1960,371
2018-06-02 08:40:00-07:00,2039,369
2018-06-02 08:45:00-07:00,2108,370
2018-06-02 08:50:00-07:00,2114,369
2018-06-02 08:55:00-07:00,2100,373
2018-06-02 09:00:00-07:00,2077,373
2018-06-02 09:05:00-07:00,1955,373
2018-06-02 09:10:00-07:00,1961,374
2018-06-02 09:15:00-07:00,1977,374
2018-06-02 09:20:00-07:00,1976,374
2018-06-02 09:25:00-07:00,1957,377
2018-06-02 09:30:00-07:00,1956,377
2018-06-02 09:35:00-07:00,1951,376
2018-06-02 09:40:00-07:00,1977,377
2018-06-02 09:45:00-07:00,1966,376
2018-06-02 09:50:00-07:00,1937,378
2018-06-02 09:55:00-07:00,1900,375
2018-06-02 10:00:00-07:00,1895,375
2018-06-02 10:05:00-07:00,1981,377
2018-06-02 10:10:00-07:00,2000,378
2018-06-02 10:15:00-07:00,1998,378
2018-06-02 10:20:00-07:00,1996,379
2018-06-02 10:25:00-07:00,1971,379
2018-06-02 10:30:00-07:00,1971,377
2018-06-02 10:35:00-07:00,2019,375
2018-06-02 10:40:00-07:00,2036,378
2018-06-02 10:45:00-07:00,2028,379
2018-06-02 10:50:00-07:00,2009,377
2018-06-02 10:55:00-07:00,2006,373
2018-06-02 11:00:00-07:00,1986,372
2018-06-02 11:05:00-07:00,1992,372
2018-06-02 11:10:00-07:00,1992,373
2018-06-02 11:15:00-07:00,1987,373
2018-06-02 11:20:00-07:00,2021,372
2018-06-02 11:25:00-07:00,2027,371
2018-06-02 11:30:00-07:00,2001,372
2018-06-02 11:35:00-07:00,2036,373
2018-06-02 11:40:00-07:00,2052,372
2018-06-02 11:45:00-07:00,2050,374
2018-06-02 11:50:00-07:00,2026,376
2018-06-02 11:55:00-07:00,1992,375
2018-06-02 12:00:00-07:00,2011,374
2018-06-02 12:05:00-07:00,2079,375
2018-06-02 12:10:00-07:00,2098,372
2018-06-02 12:15:00-07:00,2236,374
2018-06-02 12:20:00-07:00,2217,374
2018-06-02 12:25:00-07:00,2223,374
2018-06-02 12:30:00-07:00,2231,377
2018-06-02 12:35:00-07:00,2191,373
2018-06-02 12:40:00-07:00,2222,374
2018-06-02 12:45:00-07:00,2193,375
2018-06-02 12:50:00-07:00,2197,375
2018-06-02 12:55:00-07:00,2198,375
2018-06-02 13:00:00-07:00,2187,375
2018-06-02 13:05:00-07:00,2044,377
2018-06-02 13:10:00-07:00,2032,377
2018-06-02 13:15:00-07:00,2082,378
2018-06-02 13:20:00-07:00,2126,379
2018-06-02 13:25:00-07:00,2024,379
2018-06-02 13:30:00-07:00,2050,378
2018-06-02 13:35:00-07:00,2083,379
2018-06-02 13:40:00-07:00,2085,379
2018-06-02 13:45:00-07:00,2081,377
2018-06-02 13:50:00-07:00,2073,377
2018-06-02 13:55:00-07:00,1991,374
2018-06-02 14:00:00-07:00,2013,373
2018-06-02 14:05:00-07:00,2032,368
2018-06-02 14:10:00-07:00,1999,371
2018-06-02 14:15:00-07:00,1950,369
2018-06-02 14:20:00-07:00,2360,370
2018-06-02 14:25:00-07:00,2520,370
2018-06-02 14:30:00-07:00,2511,371
2018-06-02 14:35:00-07:00,2485,371
2018-06-02 14:40:00-07:00,2500,371
2018-06-02 14:45:00-07:00,2499,371
2018-06-02 14:50:00-07:00,2480,370
2018-06-02 14:55:00-07:00,2495,370
2018-06-02 15:00:00-07:00,2483,370
2018-06-02 15:05:00-07:00,2402,371
2018-06-02 15:10:00-07:00,2337,373
2018-06-02 15:15:00-07:00,2343,407
2018-06-02 15:20:00-07:00,2398,413
2018-06-02 15:25:00-07:00,2386,413
2018-06-02 15:30:00-07:00,2309,414
2018-06-02 15:35:00-07:00,2351,414
2018-06-02 15:40:00-07:00,2467,414
2018-06-02 15:45:00-07:00,2480,415
2018-06-02 15:50:00-07:00,2444,414
2018-06-02 15:55:00-07:00,2441,417
2018-06-02 16:00:00-07:00,2490,414
2018-06-02 16:05:00-07:00,2589,414
2018-06-02 16:10:00-07:00,2683,524
2018-06-02 16:15:00-07:00,2761,522
2018-06-02 16:20:00-07:00,2756,525
2018-06-02 16:25:00-07:00,2747,523
2018-06-02 16:30:00-07:00,2758,524
2018-06-02 16:35:00-07:00,2765,523
2018-06-02 16:40:00-07:00,2771,524
2018-06-02 16:45:00-07:00,2767,521
2018-06-02 16:50:00-07:00,2744,520
2018-06-02 16:55:00-07:00,2781,521
2018-06-02 17:00:00-07:00,2857,520
2018-06-02 17:05:00-07:00,3127,521
2018-06-02 17:10:00-07:00,3273,522
2018-06-02 17:15:00-07:00,3279,522
2018-06-02 17:20:00-07:00,3283,523
2018-06-02 17:25:00-07:00,3302,520
2018-06-02 17:30:00-07:00,3306,519
2018-06-02 17:35:00-07:00,3319,519
2018-06-02 17:40:00-07:00,3359,520
2018-06-02 17:45:00-07:00,3388,521
2018-06-02 17:50:00-07:00,3420,521
2018-06-02 17:55:00-07:00,3483,521
2018-06-02 18:00:00-07:00,3519,519
2018-06-02 18:05:00-07:00,3656,522
2018-06-02 18:10:00-07:00,3682,522
2018-06-02 18:15:00-07:00,3650,520
2018-06-02 18:20:00-07:00,3697,520
2018-06-02 18:25:00-07:00,3714,520
2018-06-02 18:30:00-07:00,3718,522
2018-06-02 18:35:00-07:00,3759,522
2018-06-02 18:40:00-07:00,3915,523
2018-06-02 18:45:00-07:00,3943,521
2018-06-02 18:50:00-07:00,3941,521
2018-06-02 18:55:00-07:00,3958,534
2018-06-02 19:00:00-07:00,4065,563
2018-06-02 19:05:00-07:00,4367,552
2018-06-02 19:10:00-07:00,4503,541
2018-06-02 19:15:00-07:00,4549,539
2018-06-02 19:20:00-07:00,4539,540
2018-06-02 19:25:00-07:00,4481,538
2018-06-02 19:30:00-07:00,4523,538
2018-06-02 19:35:00-07:00,4489,537
2018-06-02 19:40:00-07:00,4515,538
2018-06-02 19:45:00-07:00,4497,537
2018-06-02 19:50:00-07:00,4397,536
2018-06-02 19:55:00-07:00,4329,537
2018-06-02 20:00:00-07:00,4296,537
2018-06-02 20:05:00-07:00,4023,531
2018-06-02 20:10:00-07:00,3920,527
2018-06-02 20:15:00-07:00,3904,526
2018-06-02 20:20:00-07:00,3950,526
2018-06-02 20:25:00-07:00,3996,526
2018-06-02 20:30:00-07:00,4034,527
2018-06-02 20:35:00-07:00,4032,527
2018-06-02 20:40:00-07:00,3945,523
2018-06-02 20:45:00-07:00,3919,521
2018-06-02 20:50:00-07:00,3861,524
2018-06-02 20:55:00-07:00,3852,523
2018-06-02 21:00:00-07:00,3828,525
2018-06-02 21:05:00-07:00,3880,513
2018-06-02 21:10:00-07:00,3876,503
2018-06-02 21:15:00-07:00,3979,477
2018-06-02 21:20:00-07:00,3867,466
2018-06-02 21:25:00-07:00,3764,466
2018-06-02 21:30:00-07:00,3719,465
2018-06-02 21:35:00-07:00,3717,464
2018-06-02 21:40:00-07:00,3724,465
2018-06-02 21:45:00-07:00,3714,463
2018-06-02 21:50:00-07:00,3706,464
2018-06-02 21:55:00-07:00,3738,461
2018-06-02 22:00:00-07:00,3762,463
2018-06-02 22:05:00-07:00,3803,460
2018-06-02 22:10:00-07:00,3861,459
2018-06-02 22:15:00-07:00,3892,458
2018-06-02 22:20:00-07:00,3843,457
2018-06-02 22:25:00-07:00,3735,457
2018-06-02 22:30:00-07:00,3459,457
2018-06-02 22:35:00-07:00,3427,456
2018-06-02 22:40:00-07:00,3446,456
2018-06-02 22:45:00-07:00,3404,456
2018-06-02 22:50:00-07:00,3396,456
2018-06-02 22:55:00-07:00,3412,456
2018-06-02 23:00:00-07:00,3414,426
2018-06-02 23:05:00-07:00,3497,409
2018-06-02 23:10:00-07:00,3604,410
2018-06-02 23:15:00-07:00,3579,372
2018-06-02 23:20:00-07:00,3537,354
2018-06-02 23:25:00-07:00,3544,354
2018-06-02 23:30:00-07:00,3517,354
2018-06-02 23:35:00-07:00,3512,355
2018-06-02 23:40:00-07:00,3476,355
2018-06-02 23:45:00-07:00,3448,354
2018-06-02 23:50:00-07:00,3397,354
2018-06-02 23:55:00-07:00,3360,354
2018-06-03 00:00:00-07:00,3291,355
2018-06-03 00:05:00-07:00,3261,357
2018-06-03 00:10:00-07:00,3320,356
2018-06-03 00:15:00-07:00,3320,410
2018-06-03 00:20:00-07:00,3342,414
2018-06-03 00:25:00-07:00,3356,414
2018-06-03 00:30:00-07:00,3322,415
2018-06-03 00:35:00-07:00,3297,414
2018-06-03 00:40:00-07:00,3223,413
2018-06-03 00:45:00-07:00,3220,413
2018-06-03 00:50:00-07:00,3300,412
2018-06-03 00:55:00-07:00,3289,413
2018-06-03 01:00:00-07:00,3233,412
2018-06-03 01:05:00-07:00,2998,412
2018-06-03 01:10:00-07:00,2910,412
2018-06-03 01:15:00-07:00,2889,411
2018-06-03 01:20:00-07:00,2881,410
2018-06-03 01:25:00-07:00,2898,410
2018-06-03 01:30:00-07:00,2869,410
2018-06-03 01:35:00-07:00,2850,410
2018-06-03 01:40:00-07:00,2872,410
2018-06-03 01:45:00-07:00,2872,410
2018-06-03 01:50:00-07:00,2887,410
2018-06-03 01:55:00-07:00,2903,410
2018-06-03 02:00:00-07:00,2869,410
2018-06-03 02:05:00-07:00,2772,410
2018-06-03 02:10:00-07:00,2870,410
2018-06-03 02:15:00-07:00,2925,410
2018-06-03 02:20:00-07:00,2931,411
2018-06-03 02:25:00-07:00,2920,411
2018-06-03 02:30:00-07:00,2919,411
2018-06-03 02:35:00-07:00,2918,413
2018-06-03 02:40:00-07:00,2919,413
2018-06-03 02:45:00-07:00,2924,414
2018-06-03 02:50:00-07:00,2923,414
2018-06-03 02:55:00-07:00,2919,414
2018-06-03 03:00:00-07:00,2879,414
2018-06-03 03:05:00-07:00,2838,414
2018-06-03 03:10:00-07:00,2782,415
2018-06-03 03:15:00-07:00,2771,414
2018-06-03 03:20:00-07:00,2779,414
2018-06-03 03:25:00-07:00,2776,414
2018-06-03 03:30:00-07:00,2787,414
2018-06-03 03:35:00-07:00,2798,414
2018-06-03 03:40:00-07:00,2809,414
2018-06-03 03:45:00-07:00,2804,415
2018-06-03 03:50:00-07:00,2791,414
2018-06-03 03:55:00-07:00,2781,415
2018-06-03 04:00:00-07:00,2772,414
2018-06-03 04:05:00-07:00,2739,416
2018-06-03 04:10:00-07:00,2745,417
2018-06-03 04:15:00-07:00,2745,417
2018-06-03 04:20:00-07:00,2768,416
2018-06-03 04:25:00-07:00,2761,416
2018-06-03 04:30:00-07:00,2758,417
2018-06-03 04:35:00-07:00,2756,414
2018-06-03 04:40:00-07:00,2744,414
2018-06-03 04:45:00-07:00,2749,415
