Time,Large Hydro,Small Hydro
2024-06-01 20:15:00-07:00,4530,339
2024-06-01 20:20:00-07:00,4566,340
2024-06-01 20:25:00-07:00,4569,340
2024-06-01 20:30:00-07:00,4515,339
2024-06-01 20:35:00-07:00,4421,339
2024-06-01 20:40:00-07:00,4435,339
2024-06-01 20:45:00-07:00,4456,339
2024-06-01 20:50:00-07:00,4478,339
2024-06-01 20:55:00-07:00,4447,339
2024-06-01 21:00:00-07:00,4458,339
2024-06-01 21:05:00-07:00,4510,339
2024-06-01 21:10:00-07:00,4563,339
2024-06-01 21:15:00-07:00,4579,339
2024-06-01 21:20:00-07:00,4579,339
2024-06-01 21:25:00-07:00,4592,339
2024-06-01 21:30:00-07:00,4584,339
2024-06-01 21:35:00-07:00,4578,338
2024-06-01 21:40:00-07:00,4572,338
2024-06-01 21:45:00-07:00,4584,338
2024-06-01 21:50:00-07:00,4597,338
2024-06-01 21:55:00-07:00,4582,338
2024-06-01 22:00:00-07:00,4590,338
2024-06-01 22:05:00-07:00,4578,339
2024-06-01 22:10:00-07:00,4568,340
2024-06-01 22:15:00-07:00,4567,340
2024-06-01 22:20:00-07:00,4552,340
2024-06-01 22:25:00-07:00,4556,339
2024-06-01 22:30:00-07:00,4554,340
2024-06-01 22:35:00-07:00,4565,340
2024-06-01 22:40:00-07:00,4552,340
2024-06-01 22:45:00-07:00,4557,339
2024-06-01 22:50:00-07:00,4549,340
2024-06-01 22:55:00-07:00,4546,340
2024-06-01 23:00:00-07:00,4520,340
2024-06-01 23:05:00-07:00,4495,340
2024-06-01 23:10:00-07:00,4494,340
2024-06-01 23:15:00-07:00,4486,340
2024-06-01 23:20:00-07:00,4486,340
2024-06-01 23:25:00-07:00,4493,338
2024-06-01 23:30:00-07:00,4488,338
2024-06-01 23:35:00-07:00,4467,337
2024-06-01 23:40:00-07:00,4481,337
2024-06-01 23:45:00-07:00,4511,338
2024-06-01 23:50:00-07:00,4526,338
2024-06-01 23:55:00-07:00,4540,341
2024-06-02 00:00:00-07:00,4535,342
2024-06-02 00:05:00-07:00,4528,339
2024-06-02 00:10:00-07:00,4557,337
2024-06-02 00:15:00-07:00,4548,338
2024-06-02 00:20:00-07:00,4560,337
2024-06-02 00:25:00-07:00,4542,338
2024-06-02 00:30:00-07:00,4530,336
2024-06-02 00:35:00-07:00,4535,336
2024-06-02 00:40:00-07:00,4538,336
2024-06-02 00:45:00-07:00,4528,335
2024-06-02 00:50:00-07:00,4527,333
2024-06-02 00:55:00-07:00,4512,334
2024-06-02 01:00:00-07:00,4526,333
2024-06-02 01:05:00-07:00,4537,335
2024-06-02 01:10:00-07:00,4531,336
2024-06-02 01:15:00-07:00,4521,336
2024-06-02 01:20:00-07:00,4518,336
2024-06-02 01:25:00-07:00,4514,336
2024-06-02 01:30:00-07:00,4513,336
2024-06-02 01:35:00-07:00,4499,335
2024-06-02 01:40:00-07:00,4491,335
2024-06-02 01:45:00-07:00,4492,335
2024-06-02 01:50:00-07:00,4504,335
2024-06-02 01:55:00-07:00,4477,335
2024-06-02 02:00:00-07:00,4407,335
2024-06-02 02:05:00-07:00,4375,335
2024-06-02 02:10:00-07:00,4374,336
2024-06-02 02:15:00-07:00,4365,336
2024-06-02 02:20:00-07:00,4341,336
2024-06-02 02:25:00-07:00,4361,336
2024-06-02 02:30:00-07:00,4320,336
2024-06-02 02:35:00-07:00,4347,336
2024-06-02 02:40:00-07:00,4350,336
2024-06-02 02:45:00-07:00,4332,336
2024-06-02 02:50:00-07:00,4343,336
2024-06-02 02:55:00-07:00,4328,335
2024-06-02 03:00:00-07:00,4266,334
2024-06-02 03:05:00-07:00,4247,334
2024-06-02 03:10:00-07:00,4246,334
2024-06-02 03:15:00-07:00,4224,334
2024-06-02 03:20:00-07:00,4215,333
2024-06-02 03:25:00-07:00,4242,335
2024-06-02 03:30:00-07:00,4252,336
2024-06-02 03:35:00-07:00,4245,337
2024-06-02 03:40:00-07:00,4248,337
2024-06-02 03:45:00-07:00,4267,338
2024-06-02 03:50:00-07:00,4263,339
2024-06-02 03:55:00-07:00,4266,338
2024-06-02 04:00:00-07:00,4258,337
2024-06-02 04:05:00-07:00,4369,336
2024-06-02 04:10:00-07:00,4444,335
2024-06-02 04:15:00-07:00,4446,335
2024-06-02 04:20:00-07:00,4440,335
2024-06-02 04:25:00-07:00,4440,337
2024-06-02 04:30:00-07:00,4437,337
2024-06-02 04:35:00-07:00,4392,338
2024-06-02 04:40:00-07:00,4369,338
2024-06-02 04:45:00-07:00,4373,338
2024-06-02 04:50:00-07:00,4362,338
2024-06-02 04:55:00-07:00,4379,337
2024-06-02 05:00:00-07:00,4409,337
2024-06-02 05:05:00-07:00,4389,336
2024-06-02 05:10:00-07:00,4376,335
2024-06-02 05:15:00-07:00,4115,335
2024-06-02 05:20:00-07:00,4117,335
2024-06-02 05:25:00-07:00,4110,334
2024-06-02 05:30:00-07:00,4112,334
2024-06-02 05:35:00-07:00,4121,336
2024-06-02 05:40:00-07:00,4138,337
2024-06-02 05:45:00-07:00,4139,337
2024-06-02 05:50:00-07:00,4149,337
2024-06-02 05:55:00-07:00,4109,338
2024-06-02 06:00:00-07:00,3924,337
2024-06-02 06:05:00-07:00,3644,337
2024-06-02 06:10:00-07:00,3271,337
2024-06-02 06:15:00-07:00,3226,335
2024-06-02 06:20:00-07:00,3199,334
2024-06-02 06:25:00-07:00,3206,333
2024-06-02 06:30:00-07:00,3164,332
2024-06-02 06:35:00-07:00,3116,332
2024-06-02 06:40:00-07:00,3033,333
2024-06-02 06:45:00-07:00,2848,334
2024-06-02 06:50:00-07:00,2675,335
2024-06-02 06:55:00-07:00,2496,334
2024-06-02 07:00:00-07:00,2216,334
2024-06-02 07:05:00-07:00,1907,330
2024-06-02 07:10:00-07:00,1647,322
2024-06-02 07:15:00-07:00,1406,321
2024-06-02 07:20:00-07:00,1331,320
2024-06-02 07:25:00-07:00,1290,319
2024-06-02 07:30:00-07:00,1275,318
2024-06-02 07:35:00-07:00,1255,318
2024-06-02 07:40:00-07:00,1255,317
2024-06-02 07:45:00-07:00,1253,317
2024-06-02 07:50:00-07:00,1231,317
2024-06-02 07:55:00-07:00,1220,319
2024-06-02 08:00:00-07:00,1239,320
2024-06-02 08:05:00-07:00,1198,321
2024-06-02 08:10:00-07:00,1148,321
2024-06-02 08:15:00-07:00,1127,320
2024-06-02 08:20:00-07:00,1122,320
2024-06-02 08:25:00-07:00,1118,319
2024-06-02 08:30:00-07:00,1053,319
2024-06-02 08:35:00-07:00,1071,320
2024-06-02 08:40:00-07:00,1076,321
2024-06-02 08:45:00-07:00,1060,321
2024-06-02 08:50:00-07:00,1048,321
2024-06-02 08:55:00-07:00,1035,320
2024-06-02 09:00:00-07:00,1037,320
2024-06-02 09:05:00-07:00,1024,321
2024-06-02 09:10:00-07:00,996,322
2024-06-02 09:15:00-07:00,1001,321
2024-06-02 09:20:00-07:00,1010,321
2024-06-02 09:25:00-07:00,1012,322
2024-06-02 09:30:00-07:00,1005,322
2024-06-02 09:35:00-07:00,992,321
2024-06-02 09:40:00-07:00,985,321
2024-06-02 09:45:00-07:00,981,321
2024-06-02 09:50:00-07:00,983,320
2024-06-02 09:55:00-07:00,980,320
2024-06-02 10:00:00-07:00,979,321
2024-06-02 10:05:00-07:00,961,321
2024-06-02 10:10:00-07:00,955,321
2024-06-02 10:15:00-07:00,922,321
2024-06-02 10:20:00-07:00,916,320
2024-06-02 10:25:00-07:00,923,320
2024-06-02 10:30:00-07:00,915,320
2024-06-02 10:35:00-07:00,928,320
2024-06-02 10:40:00-07:00,940,320
2024-06-02 10:45:00-07:00,949,321
2024-06-02 10:50:00-07:00,947,320
2024-06-02 10:55:00-07:00,938,320
2024-06-02 11:00:00-07:00,925,320
2024-06-02 11:05:00-07:00,917,319
2024-06-02 11:10:00-07:00,906,318
2024-06-02 11:15:00-07:00,918,319
2024-06-02 11:20:00-07:00,920,320
2024-06-02 11:25:00-07:00,932,320
2024-06-02 11:30:00-07:00,931,320
2024-06-02 11:35:00-07:00,934,319
2024-06-02 11:40:00-07:00,946,319
2024-06-02 11:45:00-07:00,933,319
2024-06-02 11:50:00-07:00,925,319
2024-06-02 11:55:00-07:00,931,319
2024-06-02 12:00:00-07:00,916,320
2024-06-02 12:05:00-07:00,946,320
2024-06-02 12:10:00-07:00,922,320
2024-06-02 12:15:00-07:00,904,319
2024-06-02 12:20:00-07:00,891,317
2024-06-02 12:25:00-07:00,897,317
2024-06-02 12:30:00-07:00,903,317
2024-06-02 12:35:00-07:00,918,317
2024-06-02 12:40:00-07:00,927,318
2024-06-02 12:45:00-07:00,920,320
2024-06-02 12:50:00-07:00,909,320
2024-06-02 12:55:00-07:00,897,321
2024-06-02 13:00:00-07:00,890,321
2024-06-02 13:05:00-07:00,932,322
2024-06-02 13:10:00-07:00,942,322
2024-06-02 13:15:00-07:00,932,321
2024-06-02 13:20:00-07:00,1243,320
2024-06-02 13:25:00-07:00,1236,318
2024-06-02 13:30:00-07:00,1253,317
2024-06-02 13:35:00-07:00,1262,320
2024-06-02 13:40:00-07:00,1262,320
2024-06-02 13:45:00-07:00,1244,320
2024-06-02 13:50:00-07:00,1247,320
2024-06-02 13:55:00-07:00,1219,320
2024-06-02 14:00:00-07:00,1203,320
2024-06-02 14:05:00-07:00,1256,321
2024-06-02 14:10:00-07:00,1305,321
2024-06-02 14:15:00-07:00,1282,322
2024-06-02 14:20:00-07:00,1232,320
2024-06-02 14:25:00-07:00,946,320
2024-06-02 14:30:00-07:00,929,320
2024-06-02 14:35:00-07:00,917,320
2024-06-02 14:40:00-07:00,926,320
2024-06-02 14:45:00-07:00,935,320
2024-06-02 14:50:00-07:00,933,321
2024-06-02 14:55:00-07:00,917,321
2024-06-02 15:00:00-07:00,918,320
2024-06-02 15:05:00-07:00,965,322
2024-06-02 15:10:00-07:00,1023,323
2024-06-02 15:15:00-07:00,1018,324
2024-06-02 15:20:00-07:00,1180,322
2024-06-02 15:25:00-07:00,1341,321
2024-06-02 15:30:00-07:00,1344,320
2024-06-02 15:35:00-07:00,1516,319
2024-06-02 15:40:00-07:00,1591,320
2024-06-02 15:45:00-07:00,1584,319
2024-06-02 15:50:00-07:00,1560,316
2024-06-02 15:55:00-07:00,1599,313
2024-06-02 16:00:00-07:00,1667,312
2024-06-02 16:05:00-07:00,1827,312
2024-06-02 16:10:00-07:00,1862,315
2024-06-02 16:15:00-07:00,1853,315
2024-06-02 16:20:00-07:00,1865,314
2024-06-02 16:25:00-07:00,1879,313
2024-06-02 16:30:00-07:00,1857,312
2024-06-02 16:35:00-07:00,1850,310
2024-06-02 16:40:00-07:00,1871,309
2024-06-02 16:45:00-07:00,1913,309
2024-06-02 16:50:00-07:00,1914,310
2024-06-02 16:55:00-07:00,1983,309
2024-06-02 17:00:00-07:00,2098,308
2024-06-02 17:05:00-07:00,2270,307
2024-06-02 17:10:00-07:00,2366,307
2024-06-02 17:15:00-07:00,2379,308
2024-06-02 17:20:00-07:00,2472,309
2024-06-02 17:25:00-07:00,2488,309
2024-06-02 17:30:00-07:00,2567,309
2024-06-02 17:35:00-07:00,2576,310
2024-06-02 17:40:00-07:00,2596,309
2024-06-02 17:45:00-07:00,2588,312
2024-06-02 17:50:00-07:00,2576,316
2024-06-02 17:55:00-07:00,2734,318
2024-06-02 18:00:00-07:00,3055,320
2024-06-02 18:05:00-07:00,3662,325
2024-06-02 18:10:00-07:00,4046,334
2024-06-02 18:15:00-07:00,4121,335
2024-06-02 18:20:00-07:00,4167,335
2024-06-02 18:25:00-07:00,4181,337
2024-06-02 18:30:00-07:00,4212,339
2024-06-02 18:35:00-07:00,4239,339
2024-06-02 18:40:00-07:00,4262,339
2024-06-02 18:45:00-07:00,4298,339
2024-06-02 18:50:00-07:00,4364,340
2024-06-02 18:55:00-07:00,4441,339
2024-06-02 19:00:00-07:00,4544,338
2024-06-02 19:05:00-07:00,4758,337
2024-06-02 19:10:00-07:00,4852,337
2024-06-02 19:15:00-07:00,4861,336
2024-06-02 19:20:00-07:00,4867,335
2024-06-02 19:25:00-07:00,4899,336
2024-06-02 19:30:00-07:00,4926,336
2024-06-02 19:35:00-07:00,4933,335
2024-06-02 19:40:00-07:00,4882,335
2024-06-02 19:45:00-07:00,4843,336
2024-06-02 19:50:00-07:00,4860,337
2024-06-02 19:55:00-07:00,4892,337
2024-06-02 20:00:00-07:00,4908,338
2024-06-02 20:05:00-07:00,4882,337
2024-06-02 20:10:00-07:00,4868,337
2024-06-02 20:15:00-07:00,4875,337
2024-06-02 20:20:00-07:00,4889,338
2024-06-02 20:25:00-07:00,4933,337
2024-06-02 20:30:00-07:00,4988,337
2024-06-02 20:35:00-07:00,4999,337
2024-06-02 20:40:00-07:00,5009,336
2024-06-02 20:45:00-07:00,5026,337
2024-06-02 20:50:00-07:00,5048,338
2024-06-02 20:55:00-07:00,5038,338
2024-06-02 21:00:00-07:00,5007,336
2024-06-02 21:05:00-07:00,5003,335
2024-06-02 21:10:00-07:00,4986,336
2024-06-02 21:15:00-07:00,4971,336
2024-06-02 21:20:00-07:00,4963,335
2024-06-02 21:25:00-07:00,4955,336
2024-06-02 21:30:00-07:00,4962,337
2024-06-02 21:35:00-07:00,4953,336
2024-06-02 21:40:00-07:00,4928,336
2024-06-02 21:45:00-07:00,4901,336
2024-06-02 21:50:00-07:00,4845,336
2024-06-02 21:55:00-07:00,4851,336
2024-06-02 22:00:00-07:00,4861,337
2024-06-02 22:05:00-07:00,4891,337
2024-06-02 22:10:00-07:00,4898,337
2024-06-02 22:15:00-07:00,4896,338
2024-06-02 22:20:00-07:00,4868,338
2024-06-02 22:25:00-07:00,4875,337
2024-06-02 22:30:00-07:00,4867,337
2024-06-02 22:35:00-07:00,4875,337
2024-06-02 22:40:00-07:00,4880,338
2024-06-02 22:45:00-07:00,4870,338
2024-06-02 22:50:00-07:00,4872,338
2024-06-02 22:55:00-07:00,4861,338
2024-06-02 23:00:00-07:00,4854,338
2024-06-02 23:05:00-07:00,4803,338
2024-06-02 23:10:00-07:00,4790,336
2024-06-02 23:15:00-07:00,4787,336
2024-06-02 23:20:00-07:00,4789,336
2024-06-02 23:25:00-07:00,4761,336
2024-06-02 23:30:00-07:00,4749,334
2024-06-02 23:35:00-07:00,4746,334
2024-06-02 23:40:00-07:00,4748,334
2024-06-02 23:45:00-07:00,4741,335
2024-06-02 23:50:00-07:00,4742,336
2024-06-02 23:55:00-07:00,4702,335
2024-06-03 00:00:00-07:00,4598,335
2024-06-03 00:05:00-07:00,4373,336
2024-06-03 00:10:00-07:00,4259,335
2024-06-03 00:15:00-07:00,4231,334
2024-06-03 00:20:00-07:00,4245,335
2024-06-03 00:25:00-07:00,4238,335
2024-06-03 00:30:00-07:00,4223,334
2024-06-03 00:35:00-07:00,4230,332
2024-06-03 00:40:00-07:00,4228,332
2024-06-03 00:45:00-07:00,4215,331
2024-06-03 00:50:00-07:00,4220,332
2024-06-03 00:55:00-07:00,4222,332
2024-06-03 01:00:00-07:00,4220,333
2024-06-03 01:05:00-07:00,4150,333
2024-06-03 01:10:00-07:00,4101,333
2024-06-03 01:15:00-07:00,4079,333
2024-06-03 01:20:00-07:00,4080,332
2024-06-03 01:25:00-07:00,4063,330
2024-06-03 01:30:00-07:00,4073,329
2024-06-03 01:35:00-07:00,4090,329
2024-06-03 01:40:00-07:00,4097,330
2024-06-03 01:45:00-07:00,4083,329
2024-06-03 01:50:00-07:00,4094,329
2024-06-03 01:55:00-07:00,4064,329
2024-06-03 02:00:00-07:00,4020,329
2024-06-03 02:05:00-07:00,3894,330
2024-06-03 02:10:00-07:00,3840,331
2024-06-03 02:15:00-07:00,3819,331
2024-06-03 02:20:00-07:00,3809,330
2024-06-03 02:25:00-07:00,3800,330
2024-06-03 02:30:00-07:00,3806,330
2024-06-03 02:35:00-07:00,3801,330
2024-06-03 02:40:00-07:00,3798,329
2024-06-03 02:45:00-07:00,3808,329
2024-06-03 02:50:00-07:00,3807,329
2024-06-03 02:55:00-07:00,3819,330
2024-06-03 03:00:00-07:00,3804,329
2024-06-03 03:05:00-07:00,3833,330
2024-06-03 03:10:00-07:00,3832,331
2024-06-03 03:15:00-07:00,3810,330
2024-06-03 03:20:00-07:00,3815,331
2024-06-03 03:25:00-07:00,3814,330
2024-06-03 03:30:00-07:00,3794,330
2024-06-03 03:35:00-07:00,3766,328
2024-06-03 03:40:00-07:00,3728,328
2024-06-03 03:45:00-07:00,3752,327
2024-06-03 03:50:00-07:00,3764,329
2024-06-03 03:55:00-07:00,3764,329
2024-06-03 04:00:00-07:00,3769,329
2024-06-03 04:05:00-07:00,3872,330
2024-06-03 04:10:00-07:00,3918,331
2024-06-03 04:15:00-07:00,3920,332
2024-06-03 04:20:00-07:00,3919,332
2024-06-03 04:25:00-07:00,3903,331
2024-06-03 04:30:00-07:00,3914,331
2024-06-03 04:35:00-07:00,3917,330
2024-06-03 04:40:00-07:00,3910,329
2024-06-03 04:45:00-07:00,3909,330
2024-06-03 04:50:00-07:00,3925,330
2024-06-03 04:55:00-07:00,3871,331
2024-06-03 05:00:00-07:00,3533,331
2024-06-03 05:05:00-07:00,3351,331
2024-06-03 05:10:00-07:00,3347,331
2024-06-03 05:15:00-07:00,3363,331
