Time,Large Hydro,Small Hydro
2022-06-01 03:45:00-07:00,1885,276
2022-06-01 03:50:00-07:00,1890,276
2022-06-01 03:55:00-07:00,1887,276
2022-06-01 04:00:00-07:00,1883,276
2022-06-01 04:05:00-07:00,1950,276
2022-06-01 04:10:00-07:00,1968,277
2022-06-01 04:15:00-07:00,1972,277
2022-06-01 04:20:00-07:00,1961,276
2022-06-01 04:25:00-07:00,1968,276
2022-06-01 04:30:00-07:00,1976,277
2022-06-01 04:35:00-07:00,1986,277
2022-06-01 04:40:00-07:00,1981,277
2022-06-01 04:45:00-07:00,1986,276
2022-06-01 04:50:00-07:00,1985,276
2022-06-01 04:55:00-07:00,2000,277
2022-06-01 05:00:00-07:00,2076,277
2022-06-01 05:05:00-07:00,2146,276
2022-06-01 05:10:00-07:00,2188,276
2022-06-01 05:15:00-07:00,2198,276
2022-06-01 05:20:00-07:00,2200,275
2022-06-01 05:25:00-07:00,2204,275
2022-06-01 05:30:00-07:00,2210,275
2022-06-01 05:35:00-07:00,2230,275
2022-06-01 05:40:00-07:00,2241,275
2022-06-01 05:45:00-07:00,2219,276
2022-06-01 05:50:00-07:00,2217,275
2022-06-01 05:55:00-07:00,2101,275
2022-06-01 06:00:00-07:00,1924,274
2022-06-01 06:05:00-07:00,2061,274
2022-06-01 06:10:00-07:00,2094,273
2022-06-01 06:15:00-07:00,2106,273
2022-06-01 06:20:00-07:00,2105,273
2022-06-01 06:25:00-07:00,2084,273
2022-06-01 06:30:00-07:00,2069,273
2022-06-01 06:35:00-07:00,2064,273
2022-06-01 06:40:00-07:00,2037,273
2022-06-01 06:45:00-07:00,2035,273
2022-06-01 06:50:00-07:00,1983,273
2022-06-01 06:55:00-07:00,1882,272
2022-06-01 07:00:00-07:00,1739,272
2022-06-01 07:05:00-07:00,1310,265
2022-06-01 07:10:00-07:00,1231,249
2022-06-01 07:15:00-07:00,1236,249
2022-06-01 07:20:00-07:00,1220,249
2022-06-01 07:25:00-07:00,1151,250
2022-06-01 07:30:00-07:00,1121,250
2022-06-01 07:35:00-07:00,933,250
2022-06-01 07:40:00-07:00,865,250
2022-06-01 07:45:00-07:00,849,249
2022-06-01 07:50:00-07:00,855,249
2022-06-01 07:55:00-07:00,845,249
2022-06-01 08:00:00-07:00,818,249
2022-06-01 08:05:00-07:00,671,247
2022-06-01 08:10:00-07:00,567,246
2022-06-01 08:15:00-07:00,538,243
2022-06-01 08:20:00-07:00,537,239
2022-06-01 08:25:00-07:00,536,238
2022-06-01 08:30:00-07:00,530,238
2022-06-01 08:35:00-07:00,537,237
2022-06-01 08:40:00-07:00,554,237
2022-06-01 08:45:00-07:00,559,238
2022-06-01 08:50:00-07:00,519,238
2022-06-01 08:55:00-07:00,470,238
2022-06-01 09:00:00-07:00,467,238
2022-06-01 09:05:00-07:00,450,238
2022-06-01 09:10:00-07:00,434,237
2022-06-01 09:15:00-07:00,444,224
2022-06-01 09:20:00-07:00,454,225
2022-06-01 09:25:00-07:00,455,225
2022-06-01 09:30:00-07:00,459,225
2022-06-01 09:35:00-07:00,451,226
2022-06-01 09:40:00-07:00,441,226
2022-06-01 09:45:00-07:00,447,226
2022-06-01 09:50:00-07:00,441,227
2022-06-01 09:55:00-07:00,442,227
2022-06-01 10:00:00-07:00,441,226
2022-06-01 10:05:00-07:00,434,226
2022-06-01 10:10:00-07:00,440,226
2022-06-01 10:15:00-07:00,444,226
2022-06-01 10:20:00-07:00,441,226
2022-06-01 10:25:00-07:00,432,225
2022-06-01 10:30:00-07:00,437,224
2022-06-01 10:35:00-07:00,437,224
2022-06-01 10:40:00-07:00,442,224
2022-06-01 10:45:00-07:00,440,224
2022-06-01 10:50:00-07:00,427,224
2022-06-01 10:55:00-07:00,433,224
2022-06-01 11:00:00-07:00,442,224
2022-06-01 11:05:00-07:00,408,225
2022-06-01 11:10:00-07:00,346,226
2022-06-01 11:15:00-07:00,367,225
2022-06-01 11:20:00-07:00,363,225
2022-06-01 11:25:00-07:00,357,226
2022-06-01 11:30:00-07:00,341,226
2022-06-01 11:35:00-07:00,354,225
2022-06-01 11:40:00-07:00,358,225
2022-06-01 11:45:00-07:00,349,225
2022-06-01 11:50:00-07:00,75,226
2022-06-01 11:55:00-07:00,67,226
2022-06-01 12:00:00-07:00,117,225
2022-06-01 12:05:00-07:00,143,225
2022-06-01 12:10:00-07:00,196,226
2022-06-01 12:15:00-07:00,261,227
2022-06-01 12:20:00-07:00,297,227
2022-06-01 12:25:00-07:00,316,227
2022-06-01 12:30:00-07:00,313,227
2022-06-01 12:35:00-07:00,318,228
2022-06-01 12:40:00-07:00,269,229
2022-06-01 12:45:00-07:00,233,228
2022-06-01 12:50:00-07:00,187,225
2022-06-01 12:55:00-07:00,218,226
2022-06-01 13:00:00-07:00,246,225
2022-06-01 13:05:00-07:00,208,226
2022-06-01 13:10:00-07:00,123,226
2022-06-01 13:15:00-07:00,164,226
2022-06-01 13:20:00-07:00,165,226
2022-06-01 13:25:00-07:00,189,226
2022-06-01 13:30:00-07:00,151,226
2022-06-01 13:35:00-07:00,176,226
2022-06-01 13:40:00-07:00,252,226
2022-06-01 13:45:00-07:00,305,225
2022-06-01 13:50:00-07:00,341,223
2022-06-01 13:55:00-07:00,331,225
2022-06-01 14:00:00-07:00,302,225
2022-06-01 14:05:00-07:00,339,228
2022-06-01 14:10:00-07:00,358,236
2022-06-01 14:15:00-07:00,361,236
2022-06-01 14:20:00-07:00,360,236
2022-06-01 14:25:00-07:00,380,236
2022-06-01 14:30:00-07:00,383,237
2022-06-01 14:35:00-07:00,582,237
2022-06-01 14:40:00-07:00,677,240
2022-06-01 14:45:00-07:00,686,239
2022-06-01 14:50:00-07:00,691,239
2022-06-01 14:55:00-07:00,683,239
2022-06-01 15:00:00-07:00,680,238
2022-06-01 15:05:00-07:00,666,237
2022-06-01 15:10:00-07:00,658,237
2022-06-01 15:15:00-07:00,658,236
2022-06-01 15:20:00-07:00,955,237
2022-06-01 15:25:00-07:00,962,236
2022-06-01 15:30:00-07:00,974,235
2022-06-01 15:35:00-07:00,978,237
2022-06-01 15:40:00-07:00,977,237
2022-06-01 15:45:00-07:00,982,237
2022-06-01 15:50:00-07:00,988,237
2022-06-01 15:55:00-07:00,1013,238
2022-06-01 16:00:00-07:00,1086,238
2022-06-01 16:05:00-07:00,1494,241
2022-06-01 16:10:00-07:00,1699,241
2022-06-01 16:15:00-07:00,1776,241
2022-06-01 16:20:00-07:00,1846,242
2022-06-01 16:25:00-07:00,1836,242
2022-06-01 16:30:00-07:00,1843,242
2022-06-01 16:35:00-07:00,1783,242
2022-06-01 16:40:00-07:00,1721,242
2022-06-01 16:45:00-07:00,1754,242
2022-06-01 16:50:00-07:00,1827,242
2022-06-01 16:55:00-07:00,1861,242
2022-06-01 17:00:00-07:00,1893,242
2022-06-01 17:05:00-07:00,2156,240
2022-06-01 17:10:00-07:00,2285,275
2022-06-01 17:15:00-07:00,2373,270
2022-06-01 17:20:00-07:00,2437,270
2022-06-01 17:25:00-07:00,2523,270
2022-06-01 17:30:00-07:00,2570,269
2022-06-01 17:35:00-07:00,2576,269
2022-06-01 17:40:00-07:00,2569,270
2022-06-01 17:45:00-07:00,2563,270
2022-06-01 17:50:00-07:00,2563,271
2022-06-01 17:55:00-07:00,2694,270
2022-06-01 18:00:00-07:00,2907,270
2022-06-01 18:05:00-07:00,3313,280
2022-06-01 18:10:00-07:00,3568,291
2022-06-01 18:15:00-07:00,3591,291
2022-06-01 18:20:00-07:00,3614,292
2022-06-01 18:25:00-07:00,3610,292
2022-06-01 18:30:00-07:00,3605,292
2022-06-01 18:35:00-07:00,3670,292
2022-06-01 18:40:00-07:00,3698,292
2022-06-01 18:45:00-07:00,3690,292
2022-06-01 18:50:00-07:00,3698,292
2022-06-01 18:55:00-07:00,3720,293
2022-06-01 19:00:00-07:00,3790,293
2022-06-01 19:05:00-07:00,4062,292
2022-06-01 19:10:00-07:00,4201,298
2022-06-01 19:15:00-07:00,4239,300
2022-06-01 19:20:00-07:00,4212,300
2022-06-01 19:25:00-07:00,4226,299
2022-06-01 19:30:00-07:00,4261,299
2022-06-01 19:35:00-07:00,4254,299
2022-06-01 19:40:00-07:00,4292,298
2022-06-01 19:45:00-07:00,4343,299
2022-06-01 19:50:00-07:00,4332,299
2022-06-01 19:55:00-07:00,4276,305
2022-06-01 20:00:00-07:00,4249,312
2022-06-01 20:05:00-07:00,4367,316
2022-06-01 20:10:00-07:00,4350,315
2022-06-01 20:15:00-07:00,4349,315
2022-06-01 20:20:00-07:00,4354,314
2022-06-01 20:25:00-07:00,4365,313
2022-06-01 20:30:00-07:00,4358,313
2022-06-01 20:35:00-07:00,4363,313
2022-06-01 20:40:00-07:00,4349,314
2022-06-01 20:45:00-07:00,4335,314
2022-06-01 20:50:00-07:00,4337,314
2022-06-01 20:55:00-07:00,4290,314
2022-06-01 21:00:00-07:00,4096,314
2022-06-01 21:05:00-07:00,3902,313
2022-06-01 21:10:00-07:00,3813,313
2022-06-01 21:15:00-07:00,3777,314
2022-06-01 21:20:00-07:00,3702,316
2022-06-01 21:25:00-07:00,3716,315
2022-06-01 21:30:00-07:00,3748,315
2022-06-01 21:35:00-07:00,3737,314
2022-06-01 21:40:00-07:00,3687,314
2022-06-01 21:45:00-07:00,3671,314
2022-06-01 21:50:00-07:00,3681,314
2022-06-01 21:55:00-07:00,3719,314
2022-06-01 22:00:00-07:00,3563,315
2022-06-01 22:05:00-07:00,3214,313
2022-06-01 22:10:00-07:00,3062,309
2022-06-01 22:15:00-07:00,3047,310
2022-06-01 22:20:00-07:00,2975,309
2022-06-01 22:25:00-07:00,2952,309
2022-06-01 22:30:00-07:00,2940,308
2022-06-01 22:35:00-07:00,2924,309
2022-06-01 22:40:00-07:00,2922,309
2022-06-01 22:45:00-07:00,2924,308
2022-06-01 22:50:00-07:00,2937,308
2022-06-01 22:55:00-07:00,2914,309
2022-06-01 23:00:00-07:00,2857,311
2022-06-01 23:05:00-07:00,2664,301
2022-06-01 23:10:00-07:00,2588,287
2022-06-01 23:15:00-07:00,2559,286
2022-06-01 23:20:00-07:00,2537,286
2022-06-01 23:25:00-07:00,2525,285
2022-06-01 23:30:00-07:00,2572,285
2022-06-01 23:35:00-07:00,2522,285
2022-06-01 23:40:00-07:00,2514,286
2022-06-01 23:45:00-07:00,2517,285
2022-06-01 23:50:00-07:00,2527,285
2022-06-01 23:55:00-07:00,2509,286
2022-06-02 00:00:00-07:00,2442,286
2022-06-02 00:05:00-07:00,2448,287
2022-06-02 00:10:00-07:00,2478,285
2022-06-02 00:15:00-07:00,2447,285
2022-06-02 00:20:00-07:00,2460,284
2022-06-02 00:25:00-07:00,2458,284
2022-06-02 00:30:00-07:00,2405,284
2022-06-02 00:35:00-07:00,2330,284
2022-06-02 00:40:00-07:00,2309,283
2022-06-02 00:45:00-07:00,2312,283
2022-06-02 00:50:00-07:00,2303,283
2022-06-02 00:55:00-07:00,2314,283
2022-06-02 01:00:00-07:00,2316,284
2022-06-02 01:05:00-07:00,2300,283
2022-06-02 01:10:00-07:00,2257,281
2022-06-02 01:15:00-07:00,2244,281
2022-06-02 01:20:00-07:00,2248,281
2022-06-02 01:25:00-07:00,2247,281
2022-06-02 01:30:00-07:00,2241,281
2022-06-02 01:35:00-07:00,2228,282
2022-06-02 01:40:00-07:00,2221,283
2022-06-02 01:45:00-07:00,2235,283
2022-06-02 01:50:00-07:00,2242,283
2022-06-02 01:55:00-07:00,2239,284
2022-06-02 02:00:00-07:00,2235,284
2022-06-02 02:05:00-07:00,2250,280
2022-06-02 02:10:00-07:00,2261,268
2022-06-02 02:15:00-07:00,2263,268
2022-06-02 02:20:00-07:00,2260,268
2022-06-02 02:25:00-07:00,2264,268
2022-06-02 02:30:00-07:00,2253,268
2022-06-02 02:35:00-07:00,2245,268
2022-06-02 02:40:00-07:00,2235,269
2022-06-02 02:45:00-07:00,2237,269
2022-06-02 02:50:00-07:00,2246,270
2022-06-02 02:55:00-07:00,2240,271
2022-06-02 03:00:00-07:00,2230,271
2022-06-02 03:05:00-07:00,2207,270
2022-06-02 03:10:00-07:00,2225,269
2022-06-02 03:15:00-07:00,2234,270
2022-06-02 03:20:00-07:00,2228,270
2022-06-02 03:25:00-07:00,2225,270
2022-06-02 03:30:00-07:00,2231,270
2022-06-02 03:35:00-07:00,2228,269
2022-06-02 03:40:00-07:00,2238,268
2022-06-02 03:45:00-07:00,2247,271
2022-06-02 03:50:00-07:00,2244,276
2022-06-02 03:55:00-07:00,2232,276
2022-06-02 04:00:00-07:00,2204,275
2022-06-02 04:05:00-07:00,2214,276
2022-06-02 04:10:00-07:00,2275,277
2022-06-02 04:15:00-07:00,2279,277
2022-06-02 04:20:00-07:00,2293,277
2022-06-02 04:25:00-07:00,2285,278
2022-06-02 04:30:00-07:00,2281,277
2022-06-02 04:35:00-07:00,2291,276
2022-06-02 04:40:00-07:00,2295,276
2022-06-02 04:45:00-07:00,2293,276
2022-06-02 04:50:00-07:00,2296,275
2022-06-02 04:55:00-07:00,2309,275
2022-06-02 05:00:00-07:00,2396,273
2022-06-02 05:05:00-07:00,2513,274
2022-06-02 05:10:00-07:00,2551,274
2022-06-02 05:15:00-07:00,2546,274
2022-06-02 05:20:00-07:00,2537,274
2022-06-02 05:25:00-07:00,2542,274
2022-06-02 05:30:00-07:00,2542,274
2022-06-02 05:35:00-07:00,2551,274
2022-06-02 05:40:00-07:00,2548,274
2022-06-02 05:45:00-07:00,2546,274
2022-06-02 05:50:00-07:00,2556,274
2022-06-02 05:55:00-07:00,2480,260
2022-06-02 06:00:00-07:00,2229,253
2022-06-02 06:05:00-07:00,2326,253
2022-06-02 06:10:00-07:00,2422,254
2022-06-02 06:15:00-07:00,2390,253
2022-06-02 06:20:00-07:00,2332,253
2022-06-02 06:25:00-07:00,2330,253
2022-06-02 06:30:00-07:00,2362,252
2022-06-02 06:35:00-07:00,2386,252
2022-06-02 06:40:00-07:00,2358,251
2022-06-02 06:45:00-07:00,2346,250
2022-06-02 06:50:00-07:00,2353,251
2022-06-02 06:55:00-07:00,2270,250
2022-06-02 07:00:00-07:00,2139,243
2022-06-02 07:05:00-07:00,1731,233
2022-06-02 07:10:00-07:00,1549,226
2022-06-02 07:15:00-07:00,1588,214
2022-06-02 07:20:00-07:00,1565,214
2022-06-02 07:25:00-07:00,1541,215
2022-06-02 07:30:00-07:00,1485,216
2022-06-02 07:35:00-07:00,1426,216
2022-06-02 07:40:00-07:00,1411,216
2022-06-02 07:45:00-07:00,1348,216
2022-06-02 07:50:00-07:00,1324,215
2022-06-02 07:55:00-07:00,1317,215
2022-06-02 08:00:00-07:00,1317,215
2022-06-02 08:05:00-07:00,1281,215
2022-06-02 08:10:00-07:00,1260,217
2022-06-02 08:15:00-07:00,1278,216
2022-06-02 08:20:00-07:00,1325,215
2022-06-02 08:25:00-07:00,1289,215
2022-06-02 08:30:00-07:00,1291,215
2022-06-02 08:35:00-07:00,1175,213
2022-06-02 08:40:00-07:00,1095,213
2022-06-02 08:45:00-07:00,1054,212
2022-06-02 08:50:00-07:00,987,213
2022-06-02 08:55:00-07:00,950,213
2022-06-02 09:00:00-07:00,936,212
2022-06-02 09:05:00-07:00,986,212
2022-06-02 09:10:00-07:00,760,198
2022-06-02 09:15:00-07:00,759,199
2022-06-02 09:20:00-07:00,693,199
2022-06-02 09:25:00-07:00,689,199
2022-06-02 09:30:00-07:00,675,198
2022-06-02 09:35:00-07:00,535,198
2022-06-02 09:40:00-07:00,323,199
2022-06-02 09:45:00-07:00,303,199
2022-06-02 09:50:00-07:00,376,198
2022-06-02 09:55:00-07:00,388,198
2022-06-02 10:00:00-07:00,405,198
2022-06-02 10:05:00-07:00,463,198
2022-06-02 10:10:00-07:00,525,198
2022-06-02 10:15:00-07:00,484,198
2022-06-02 10:20:00-07:00,334,198
2022-06-02 10:25:00-07:00,274,198
2022-06-02 10:30:00-07:00,222,198
2022-06-02 10:35:00-07:00,208,195
2022-06-02 10:40:00-07:00,207,190
2022-06-02 10:45:00-07:00,209,190
2022-06-02 10:50:00-07:00,202,190
2022-06-02 10:55:00-07:00,187,190
2022-06-02 11:00:00-07:00,179,190
2022-06-02 11:05:00-07:00,132,190
2022-06-02 11:10:00-07:00,205,190
2022-06-02 11:15:00-07:00,165,191
2022-06-02 11:20:00-07:00,82,191
2022-06-02 11:25:00-07:00,31,191
2022-06-02 11:30:00-07:00,-45,191
2022-06-02 11:35:00-07:00,7,191
2022-06-02 11:40:00-07:00,93,191
2022-06-02 11:45:00-07:00,140,191
2022-06-02 11:50:00-07:00,183,190
2022-06-02 11:55:00-07:00,241,190
2022-06-02 12:00:00-07:00,297,191
2022-06-02 12:05:00-07:00,323,192
2022-06-02 12:10:00-07:00,315,192
2022-06-02 12:15:00-07:00,318,192
2022-06-02 12:20:00-07:00,313,191
2022-06-02 12:25:00-07:00,310,191
2022-06-02 12:30:00-07:00,316,191
2022-06-02 12:35:00-07:00,372,191
2022-06-02 12:40:00-07:00,399,191
2022-06-02 12:45:00-07:00,326,190
2022-06-02 12:50:00-07:00,318,189
2022-06-02 12:55:00-07:00,332,189
2022-06-02 13:00:00-07:00,319,189
2022-06-02 13:05:00-07:00,330,188
2022-06-02 13:10:00-07:00,336,187
2022-06-02 13:15:00-07:00,338,187
2022-06-02 13:20:00-07:00,347,187
2022-06-02 13:25:00-07:00,361,187
2022-06-02 13:30:00-07:00,385,187
2022-06-02 13:35:00-07:00,375,186
2022-06-02 13:40:00-07:00,381,185
2022-06-02 13:45:00-07:00,384,185
2022-06-02 13:50:00-07:00,388,185
2022-06-02 13:55:00-07:00,494,186
2022-06-02 14:00:00-07:00,444,186
2022-06-02 14:05:00-07:00,611,189
2022-06-02 14:10:00-07:00,706,199
2022-06-02 14:15:00-07:00,814,201
2022-06-02 14:20:00-07:00,810,201
2022-06-02 14:25:00-07:00,806,200
2022-06-02 14:30:00-07:00,814,200
2022-06-02 14:35:00-07:00,817,200
2022-06-02 14:40:00-07:00,848,200
2022-06-02 14:45:00-07:00,810,200
2022-06-02 14:50:00-07:00,798,201
2022-06-02 14:55:00-07:00,827,201
2022-06-02 15:00:00-07:00,864,201
2022-06-02 15:05:00-07:00,1070,202
2022-06-02 15:10:00-07:00,1195,202
2022-06-02 15:15:00-07:00,1176,202
2022-06-02 15:20:00-07:00,1210,202
2022-06-02 15:25:00-07:00,1318,202
2022-06-02 15:30:00-07:00,1366,203
2022-06-02 15:35:00-07:00,1210,203
2022-06-02 15:40:00-07:00,1117,202
2022-06-02 15:45:00-07:00,1147,203
2022-06-02 15:50:00-07:00,1361,203
2022-06-02 15:55:00-07:00,1567,202
2022-06-02 16:00:00-07:00,1652,202
2022-06-02 16:05:00-07:00,1785,210
2022-06-02 16:10:00-07:00,1872,224
2022-06-02 16:15:00-07:00,1905,225
2022-06-02 16:20:00-07:00,1900,225
2022-06-02 16:25:00-07:00,1877,225
2022-06-02 16:30:00-07:00,1838,224
2022-06-02 16:35:00-07:00,1815,224
2022-06-02 16:40:00-07:00,1811,223
2022-06-02 16:45:00-07:00,1816,223
2022-06-02 16:50:00-07:00,1858,223
2022-06-02 16:55:00-07:00,1966,224
2022-06-02 17:00:00-07:00,2077,225
2022-06-02 17:05:00-07:00,2328,225
2022-06-02 17:10:00-07:00,2462,226
2022-06-02 17:15:00-07:00,2497,225
2022-06-02 17:20:00-07:00,2485,257
2022-06-02 17:25:00-07:00,2522,264
2022-06-02 17:30:00-07:00,2637,263
2022-06-02 17:35:00-07:00,2684,264
2022-06-02 17:40:00-07:00,2574,264
2022-06-02 17:45:00-07:00,2565,265
2022-06-02 17:50:00-07:00,2558,265
2022-06-02 17:55:00-07:00,2580,271
2022-06-02 18:00:00-07:00,2687,284
2022-06-02 18:05:00-07:00,2991,288
2022-06-02 18:10:00-07:00,3375,293
2022-06-02 18:15:00-07:00,3444,293
2022-06-02 18:20:00-07:00,3416,293
2022-06-02 18:25:00-07:00,3457,293
2022-06-02 18:30:00-07:00,3470,294
2022-06-02 18:35:00-07:00,3558,295
2022-06-02 18:40:00-07:00,3551,295
2022-06-02 18:45:00-07:00,3679,295
2022-06-02 18:50:00-07:00,3792,295
2022-06-02 18:55:00-07:00,3776,295
2022-06-02 19:00:00-07:00,3891,295
2022-06-02 19:05:00-07:00,4139,294
2022-06-02 19:10:00-07:00,4298,299
2022-06-02 19:15:00-07:00,4261,302
2022-06-02 19:20:00-07:00,4227,302
2022-06-02 19:25:00-07:00,4184,301
2022-06-02 19:30:00-07:00,4232,301
2022-06-02 19:35:00-07:00,4388,300
2022-06-02 19:40:00-07:00,4483,308
2022-06-02 19:45:00-07:00,4455,310
2022-06-02 19:50:00-07:00,4397,310
2022-06-02 19:55:00-07:00,4379,309
2022-06-02 20:00:00-07:00,4376,309
2022-06-02 20:05:00-07:00,4284,309
2022-06-02 20:10:00-07:00,4247,308
2022-06-02 20:15:00-07:00,4243,309
2022-06-02 20:20:00-07:00,4247,309
2022-06-02 20:25:00-07:00,4186,310
2022-06-02 20:30:00-07:00,4146,311
2022-06-02 20:35:00-07:00,4186,311
2022-06-02 20:40:00-07:00,4138,311
2022-06-02 20:45:00-07:00,4155,311
2022-06-02 20:50:00-07:00,4174,311
2022-06-02 20:55:00-07:00,4220,310
2022-06-02 21:00:00-07:00,4143,309
2022-06-02 21:05:00-07:00,3837,310
2022-06-02 21:10:00-07:00,3619,311
2022-06-02 21:15:00-07:00,3697,311
2022-06-02 21:20:00-07:00,3758,311
2022-06-02 21:25:00-07:00,3751,312
2022-06-02 21:30:00-07:00,3749,312
2022-06-02 21:35:00-07:00,3738,312
2022-06-02 21:40:00-07:00,3702,311
2022-06-02 21:45:00-07:00,3710,309
2022-06-02 21:50:00-07:00,3601,308
2022-06-02 21:55:00-07:00,3636,309
2022-06-02 22:00:00-07:00,3609,309
2022-06-02 22:05:00-07:00,3105,309
2022-06-02 22:10:00-07:00,2944,306
2022-06-02 22:15:00-07:00,2925,302
2022-06-02 22:20:00-07:00,2909,303
2022-06-02 22:25:00-07:00,2903,302
2022-06-02 22:30:00-07:00,2902,301
2022-06-02 22:35:00-07:00,2891,301
2022-06-02 22:40:00-07:00,2887,301
2022-06-02 22:45:00-07:00,2880,301
2022-06-02 22:50:00-07:00,2860,301
2022-06-02 22:55:00-07:00,2860,301
2022-06-02 23:00:00-07:00,2850,300
2022-06-02 23:05:00-07:00,2705,299
2022-06-02 23:10:00-07:00,2630,271
2022-06-02 23:15:00-07:00,2583,273
2022-06-02 23:20:00-07:00,2560,272
2022-06-02 23:25:00-07:00,2598,272
2022-06-02 23:30:00-07:00,2640,271
2022-06-02 23:35:00-07:00,2650,271
2022-06-02 23:40:00-07:00,2649,272
2022-06-02 23:45:00-07:00,2629,272
2022-06-02 23:50:00-07:00,2606,271
2022-06-02 23:55:00-07:00,2510,271
2022-06-03 00:00:00-07:00,2302,273
2022-06-03 00:05:00-07:00,2315,276
2022-06-03 00:10:00-07:00,2265,281
2022-06-03 00:15:00-07:00,2224,280
2022-06-03 00:20:00-07:00,2235,281
2022-06-03 00:25:00-07:00,2222,281
2022-06-03 00:30:00-07:00,2218,278
2022-06-03 00:35:00-07:00,2188,278
2022-06-03 00:40:00-07:00,2170,278
2022-06-03 00:45:00-07:00,2182,278
2022-06-03 00:50:00-07:00,2185,277
2022-06-03 00:55:00-07:00,2202,277
2022-06-03 01:00:00-07:00,2186,277
2022-06-03 01:05:00-07:00,2142,277
2022-06-03 01:10:00-07:00,2107,277
2022-06-03 01:15:00-07:00,2096,277
2022-06-03 01:20:00-07:00,2105,277
2022-06-03 01:25:00-07:00,2165,276
2022-06-03 01:30:00-07:00,2174,277
2022-06-03 01:35:00-07:00,2174,277
2022-06-03 01:40:00-07:00,2182,270
2022-06-03 01:45:00-07:00,2169,270
2022-06-03 01:50:00-07:00,2186,278
2022-06-03 01:55:00-07:00,2208,270
2022-06-03 02:00:00-07:00,2198,258
2022-06-03 02:05:00-07:00,2136,258
2022-06-03 02:10:00-07:00,2089,250
2022-06-03 02:15:00-07:00,2084,242
2022-06-03 02:20:00-07:00,2087,242
2022-06-03 02:25:00-07:00,2084,242
2022-06-03 02:30:00-07:00,2084,242
2022-06-03 02:35:00-07:00,2075,242
2022-06-03 02:40:00-07:00,2077,242
2022-06-03 02:45:00-07:00,2072,242
2022-06-03 02:50:00-07:00,2099,241
2022-06-03 02:55:00-07:00,2124,241
2022-06-03 03:00:00-07:00,2123,241
2022-06-03 03:05:00-07:00,2149,239
2022-06-03 03:10:00-07:00,2153,238
2022-06-03 03:15:00-07:00,2144,240
2022-06-03 03:20:00-07:00,2149,239
2022-06-03 03:25:00-07:00,2145,240
2022-06-03 03:30:00-07:00,2149,240
2022-06-03 03:35:00-07:00,2159,240
2022-06-03 03:40:00-07:00,2159,240
2022-06-03 03:45:00-07:00,2155,241
2022-06-03 03:50:00-07:00,2147,241
2022-06-03 03:55:00-07:00,2141,241
2022-06-03 04:00:00-07:00,2138,241
2022-06-03 04:05:00-07:00,2142,241
2022-06-03 04:10:00-07:00,2151,239
2022-06-03 04:15:00-07:00,2146,240
2022-06-03 04:20:00-07:00,2150,239
2022-06-03 04:25:00-07:00,2160,241
2022-06-03 04:30:00-07:00,2194,241
2022-06-03 04:35:00-07:00,2220,241
2022-06-03 04:40:00-07:00,2226,241
2022-06-03 04:45:00-07:00,2222,241
2022-06-03 04:50:00-07:00,2224,239
2022-06-03 04:55:00-07:00,2236,240
2022-06-03 05:00:00-07:00,2269,240
2022-06-03 05:05:00-07:00,2433,240
2022-06-03 05:10:00-07:00,2470,241
2022-06-03 05:15:00-07:00,2458,241
2022-06-03 05:20:00-07:00,2463,242
2022-06-03 05:25:00-07:00,2467,242
